p_set,p,q,status,snapshot,generator
0.01990896873497875,0.01990896873497875,0.0,,1997-11-03 02:05:00,G3-RM3-60
,0.0,23.657396571446117,,1997-11-03 02:05:00,G4
0.01990896873497875,0.01990896873497875,0.0,,1997-11-03 02:05:00,G4-RM3-60
,0.0,17.88281278827922,,1997-11-03 02:05:00,G5
0.01990896873497875,0.01990896873497875,0.0,,1997-11-03 02:05:00,G5-RM3-60
0.01990896873497875,0.01990896873497875,0.0,,1997-11-03 02:05:00,G6-RM3-60
0.01990896873497875,0.01990896873497875,0.0,,1997-11-03 02:05:00,G7-RM3-60
,265.8485097794065,118.1175068103646,,1997-11-03 02:10:00,G0
0.014928683255868349,0.014928683255868349,-119.88693416878469,,1997-11-03 02:10:00,G0-RM3-60
,40.0,66.10554400509284,,1997-11-03 02:10:00,G1
0.014928683255868349,0.014928683255868349,0.0,,1997-11-03 02:10:00,G1-RM3-60
,0.0,43.879968938678346,,1997-11-03 02:10:00,G2
0.014928683255868349,0.014928683255868349,0.0,,1997-11-03 02:10:00,G2-RM3-60
,0.0,55.23772605887014,,1997-11-03 02:10:00,G3
0.014928683255868349,0.014928683255868349,0.0,,1997-11-03 02:10:00,G3-RM3-60
,0.0,23.66256559690899,,1997-11-03 02:10:00,G4
0.014928683255868349,0.014928683255868349,0.0,,1997-11-03 02:10:00,G4-RM3-60
,0.0,17.889771593281864,,1997-11-03 02:10:00,G5
0.014928683255868349,0.014928683255868349,0.0,,1997-11-03 02:10:00,G5-RM3-60
0.014928683255868349,0.014928683255868349,0.0,,1997-11-03 02:10:00,G6-RM3-60
0.014928683255868349,0.014928683255868349,0.0,,1997-11-03 02:10:00,G7-RM3-60
,266.0607988332516,118.0843321874683,,1997-11-03 02:15:00,G0
0.017629638497084564,0.017629638497084564,-119.8910007161096,,1997-11-03 02:15:00,G0-RM3-60
,40.0,66.16606484010133,,1997-11-03 02:15:00,G1
0.017629638497084564,0.017629638497084564,0.0,,1997-11-03 02:15:00,G1-RM3-60
,0.0,43.91620227281774,,1997-11-03 02:15:00,G2
0.017629638497084564,0.017629638497084564,0.0,,1997-11-03 02:15:00,G2-RM3-60
,0.0,55.27602329729438,,1997-11-03 02:15:00,G3
0.017629638497084564,0.017629638497084564,0.0,,1997-11-03 02:15:00,G3-RM3-60
,0.0,23.6679983801541,,1997-11-03 02:15:00,G4
0.017629638497084564,0.017629638497084564,0.0,,1997-11-03 02:15:00,G4-RM3-60
,0.0,17.89708656292079,,1997-11-03 02:15:00,G5
0.017629638497084564,0.017629638497084564,0.0,,1997-11-03 02:15:00,G5-RM3-60
0.017629638497084564,0.017629638497084564,0.0,,1997-11-03 02:15:00,G6-RM3-60
0.017629638497084564,0.017629638497084564,0.0,,1997-11-03 02:15:00,G7-RM3-60
,266.30308580043277,118.04540466402028,,1997-11-03 02:20:00,G0
0.01798498187360863,0.01798498187360863,-119.89153570205166,,1997-11-03 02:20:00,G0-RM3-60
,40.0,66.22955103146026,,1997-11-03 02:20:00,G1
0.01798498187360863,0.01798498187360863,0.0,,1997-11-03 02:20:00,G1-RM3-60
,0.0,43.954197716744815,,1997-11-03 02:20:00,G2
0.01798498187360863,0.01798498187360863,0.0,,1997-11-03 02:20:00,G2-RM3-60
,0.0,55.316187024986206,,1997-11-03 02:20:00,G3
0.01798498187360863,0.01798498187360863,0.0,,1997-11-03 02:20:00,G3-RM3-60
,0.0,23.673696792021353,,1997-11-03 02:20:00,G4
0.01798498187360863,0.01798498187360863,0.0,,1997-11-03 02:20:00,G4-RM3-60
,0.0,17.904760376377403,,1997-11-03 02:20:00,G5
0.01798498187360863,0.01798498187360863,0.0,,1997-11-03 02:20:00,G5-RM3-60
0.01798498187360863,0.01798498187360863,0.0,,1997-11-03 02:20:00,G6-RM3-60
0.01798498187360863,0.01798498187360863,0.0,,1997-11-03 02:20:00,G7-RM3-60
,266.5865614304899,117.99835855987561,,1997-11-03 02:25:00,G0
0.014591381190401112,0.014591381190401112,-119.88642631153364,,1997-11-03 02:25:00,G0-RM3-60
,40.0,66.29601152055048,,1997-11-03 02:25:00,G1
0.014591381190401112,0.014591381190401112,0.0,,1997-11-03 02:25:00,G1-RM3-60
,0.0,43.99395874638012,,1997-11-03 02:25:00,G2
0.014591381190401112,0.014591381190401112,0.0,,1997-11-03 02:25:00,G2-RM3-60
,0.0,55.35822148545124,,1997-11-03 02:25:00,G3
0.014591381190401112,0.014591381190401112,0.0,,1997-11-03 02:25:00,G3-RM3-60
,0.0,23.67966155523369,,1997-11-03 02:25:00,G4
0.014591381190401112,0.014591381190401112,0.0,,1997-11-03 02:25:00,G4-RM3-60
,0.0,17.912794175346743,,1997-11-03 02:25:00,G5
0.014591381190401112,0.014591381190401112,0.0,,1997-11-03 02:25:00,G5-RM3-60
0.014591381190401112,0.014591381190401112,0.0,,1997-11-03 02:25:00,G6-RM3-60
0.014591381190401112,0.014591381190401112,0.0,,1997-11-03 02:25:00,G7-RM3-60
,266.82919251461664,117.96057560210912,,1997-11-03 02:30:00,G0
0.017744862894017454,0.017744862894017454,-119.8911741922346,,1997-11-03 02:30:00,G0-RM3-60
,40.0,66.36544150872146,,1997-11-03 02:30:00,G1
0.017744862894017454,0.017744862894017454,0.0,,1997-11-03 02:30:00,G1-RM3-60
,0.0,44.03548053218199,,1997-11-03 02:30:00,G2
0.017744862894017454,0.017744862894017454,0.0,,1997-11-03 02:30:00,G2-RM3-60
,0.0,55.40212216793208,,1997-11-03 02:30:00,G3
0.017744862894017454,0.017744862894017454,0.0,,1997-11-03 02:30:00,G3-RM3-60
,0.0,23.685892155724474,,1997-11-03 02:30:00,G4
0.017744862894017454,0.017744862894017454,0.0,,1997-11-03 02:30:00,G4-RM3-60
,0.0,17.921187443361774,,1997-11-03 02:30:00,G5
0.017744862894017454,0.017744862894017454,0.0,,1997-11-03 02:30:00,G5-RM3-60
0.017744862894017454,0.017744862894017454,0.0,,1997-11-03 02:30:00,G6-RM3-60
0.017744862894017454,0.017744862894017454,0.0,,1997-11-03 02:30:00,G7-RM3-60
,267.1088816800137,117.91555167806615,,1997-11-03 02:35:00,G0
0.01765111339392952,0.01765111339392952,-119.8910330476796,,1997-11-03 02:35:00,G0-RM3-60
,40.0,66.43782149860607,,1997-11-03 02:35:00,G1
0.01765111339392952,0.01765111339392952,0.0,,1997-11-03 02:35:00,G1-RM3-60
,0.0,44.07874938268112,,1997-11-03 02:35:00,G2
0.01765111339392952,0.01765111339392952,0.0,,1997-11-03 02:35:00,G2-RM3-60
,0.0,55.44787521396107,,1997-11-03 02:35:00,G3
0.01765111339392952,0.01765111339392952,0.0,,1997-11-03 02:35:00,G3-RM3-60
,0.0,23.692386757330176,,1997-11-03 02:35:00,G4
0.01765111339392952,0.01765111339392952,0.0,,1997-11-03 02:35:00,G4-RM3-60
,0.0,17.929937889359017,,1997-11-03 02:35:00,G5
0.01765111339392952,0.01765111339392952,0.0,,1997-11-03 02:35:00,G5-RM3-60
0.01765111339392952,0.01765111339392952,0.0,,1997-11-03 02:35:00,G6-RM3-60
0.01765111339392952,0.01765111339392952,0.0,,1997-11-03 02:35:00,G7-RM3-60
,267.40223672031965,117.86823941654754,,1997-11-03 02:40:00,G0
0.01722777597422475,0.01722777597422475,-119.89039568849941,,1997-11-03 02:40:00,G0-RM3-60
,40.0,66.5131163829342,,1997-11-03 02:40:00,G1
0.01722777597422475,0.01722777597422475,0.0,,1997-11-03 02:40:00,G1-RM3-60
,0.0,44.12374221979534,,1997-11-03 02:40:00,G2
0.01722777597422475,0.01722777597422475,0.0,,1997-11-03 02:40:00,G2-RM3-60
,0.0,55.49545685650213,,1997-11-03 02:40:00,G3
0.01722777597422475,0.01722777597422475,0.0,,1997-11-03 02:40:00,G3-RM3-60
,0.0,23.699142120876534,,1997-11-03 02:40:00,G4
0.01722777597422475,0.01722777597422475,0.0,,1997-11-03 02:40:00,G4-RM3-60
,0.0,17.939041336858544,,1997-11-03 02:40:00,G5
0.01722777597422475,0.01722777597422475,0.0,,1997-11-03 02:40:00,G5-RM3-60
0.01722777597422475,0.01722777597422475,0.0,,1997-11-03 02:40:00,G6-RM3-60
0.01722777597422475,0.01722777597422475,0.0,,1997-11-03 02:40:00,G7-RM3-60
,267.68570864263046,117.82362167389456,,1997-11-03 02:45:00,G0
0.01940418385823824,0.01940418385823824,-119.89367233564828,,1997-11-03 02:45:00,G0-RM3-60
,40.0,66.59127459290266,,1997-11-03 02:45:00,G1
0.01940418385823824,0.01940418385823824,0.0,,1997-11-03 02:45:00,G1-RM3-60
,0.0,44.17042609318253,,1997-11-03 02:45:00,G2
0.01940418385823824,0.01940418385823824,0.0,,1997-11-03 02:45:00,G2-RM3-60
,0.0,55.54483289930991,,1997-11-03 02:45:00,G3
0.01940418385823824,0.01940418385823824,0.0,,1997-11-03 02:45:00,G3-RM3-60
,0.0,23.706153528763014,,1997-11-03 02:45:00,G4
0.01940418385823824,0.01940418385823824,0.0,,1997-11-03 02:45:00,G4-RM3-60
,0.0,17.94849162024183,,1997-11-03 02:45:00,G5
0.01940418385823824,0.01940418385823824,0.0,,1997-11-03 02:45:00,G5-RM3-60
0.01940418385823824,0.01940418385823824,0.0,,1997-11-03 02:45:00,G6-RM3-60
0.01940418385823824,0.01940418385823824,0.0,,1997-11-03 02:45:00,G7-RM3-60
,267.9907303928295,117.77502937846879,,1997-11-03 02:50:00,G0
0.020197224889412717,0.020197224889412717,-119.89486624444217,,1997-11-03 02:50:00,G0-RM3-60
,40.0,66.6722273184608,,1997-11-03 02:50:00,G1
0.020197224889412717,0.020197224889412717,0.0,,1997-11-03 02:50:00,G1-RM3-60
,0.0,44.21875774095139,,1997-11-03 02:50:00,G2
0.020197224889412717,0.020197224889412717,0.0,,1997-11-03 02:50:00,G2-RM3-60
,0.0,55.5959582443013,,1997-11-03 02:50:00,G3
0.020197224889412717,0.020197224889412717,0.0,,1997-11-03 02:50:00,G3-RM3-60
,0.0,23.713414716143056,,1997-11-03 02:50:00,G4
0.020197224889412717,0.020197224889412717,0.0,,1997-11-03 02:50:00,G4-RM3-60
,0.0,17.958280489619675,,1997-11-03 02:50:00,G5
0.020197224889412717,0.020197224889412717,0.0,,1997-11-03 02:50:00,G5-RM3-60
0.020197224889412717,0.020197224889412717,0.0,,1997-11-03 02:50:00,G6-RM3-60
0.020197224889412717,0.020197224889412717,0.0,,1997-11-03 02:50:00,G7-RM3-60
,268.34757611988937,117.71603531236804,,1997-11-03 02:55:00,G0
0.015760647091551335,0.015760647091551335,-119.88818679540078,,1997-11-03 02:55:00,G0-RM3-60
,40.0,66.75588781298241,,1997-11-03 02:55:00,G1
0.015760647091551335,0.015760647091551335,0.0,,1997-11-03 02:55:00,G1-RM3-60
,0.0,44.26868320406956,,1997-11-03 02:55:00,G2
0.015760647091551335,0.015760647091551335,0.0,,1997-11-03 02:55:00,G2-RM3-60
,0.0,55.64877647469426,,1997-11-03 02:55:00,G3
0.015760647091551335,0.015760647091551335,0.0,,1997-11-03 02:55:00,G3-RM3-60
,0.0,23.720917809811958,,1997-11-03 02:55:00,G4
0.015760647091551335,0.015760647091551335,0.0,,1997-11-03 02:55:00,G4-RM3-60
,0.0,17.96839752578399,,1997-11-03 02:55:00,G5
0.015760647091551335,0.015760647091551335,0.0,,1997-11-03 02:55:00,G5-RM3-60
0.015760647091551335,0.015760647091551335,0.0,,1997-11-03 02:55:00,G6-RM3-60
0.015760647091551335,0.015760647091551335,0.0,,1997-11-03 02:55:00,G7-RM3-60
,268.6826497721836,117.66221473352934,,1997-11-03 03:00:00,G0
0.015282320320714766,0.015282320320714766,-119.88746661678704,,1997-11-03 03:00:00,G0-RM3-60
,40.0,66.84215079478679,,1997-11-03 03:00:00,G1
0.015282320320714766,0.015282320320714766,0.0,,1997-11-03 03:00:00,G1-RM3-60
,0.0,44.320137501695044,,1997-11-03 03:00:00,G2
0.015282320320714766,0.015282320320714766,0.0,,1997-11-03 03:00:00,G2-RM3-60
,0.0,55.703219501648164,,1997-11-03 03:00:00,G3
0.015282320320714766,0.015282320320714766,0.0,,1997-11-03 03:00:00,G3-RM3-60
,0.0,23.728653275913896,,1997-11-03 03:00:00,G4
0.015282320320714766,0.015282320320714766,0.0,,1997-11-03 03:00:00,G4-RM3-60
,0.0,17.97883006678282,,1997-11-03 03:00:00,G5
0.015282320320714766,0.015282320320714766,0.0,,1997-11-03 03:00:00,G5-RM3-60
0.015282320320714766,0.015282320320714766,0.0,,1997-11-03 03:00:00,G6-RM3-60
0.015282320320714766,0.015282320320714766,0.0,,1997-11-03 03:00:00,G7-RM3-60
,268.9917017502483,117.61444690528995,,1997-11-03 03:05:00,G0
0.01923316750715509,0.01923316750715509,-119.89341487097971,,1997-11-03 03:05:00,G0-RM3-60
,40.0,66.9308919578448,,1997-11-03 03:05:00,G1
0.01923316750715509,0.01923316750715509,0.0,,1997-11-03 03:05:00,G1-RM3-60
,0.0,44.373044374479505,,1997-11-03 03:05:00,G2
0.01923316750715509,0.01923316750715509,0.0,,1997-11-03 03:05:00,G2-RM3-60
,0.0,55.75920728195224,,1997-11-03 03:05:00,G3
0.01923316750715509,0.01923316750715509,0.0,,1997-11-03 03:05:00,G3-RM3-60
,0.0,23.73660987756472,,1997-11-03 03:05:00,G4
0.01923316750715509,0.01923316750715509,0.0,,1997-11-03 03:05:00,G4-RM3-60
,0.0,17.989563147602336,,1997-11-03 03:05:00,G5
0.01923316750715509,0.01923316750715509,0.0,,1997-11-03 03:05:00,G5-RM3-60
0.01923316750715509,0.01923316750715509,0.0,,1997-11-03 03:05:00,G6-RM3-60
0.01923316750715509,0.01923316750715509,0.0,,1997-11-03 03:05:00,G7-RM3-60
,269.3441639394358,117.55799716333519,,1997-11-03 03:10:00,G0
0.018822715477162057,0.018822715477162057,-119.89279693265419,,1997-11-03 03:10:00,G0-RM3-60
,40.0,67.0219676036433,,1997-11-03 03:10:00,G1
0.018822715477162057,0.018822715477162057,0.0,,1997-11-03 03:10:00,G1-RM3-60
,0.0,44.42731610259301,,1997-11-03 03:10:00,G2
0.018822715477162057,0.018822715477162057,0.0,,1997-11-03 03:10:00,G2-RM3-60
,0.0,55.81664761401782,,1997-11-03 03:10:00,G3
0.018822715477162057,0.018822715477162057,0.0,,1997-11-03 03:10:00,G3-RM3-60
,0.0,23.744774643440106,,1997-11-03 03:10:00,G4
0.018822715477162057,0.018822715477162057,0.0,,1997-11-03 03:10:00,G4-RM3-60
,0.0,18.00057945442367,,1997-11-03 03:10:00,G5
0.018822715477162057,0.018822715477162057,0.0,,1997-11-03 03:10:00,G5-RM3-60
0.018822715477162057,0.018822715477162057,0.0,,1997-11-03 03:10:00,G6-RM3-60
0.018822715477162057,0.018822715477162057,0.0,,1997-11-03 03:10:00,G7-RM3-60
,269.72579437480397,117.49585371115904,,1997-11-03 03:15:00,G0
0.01575815401018006,0.01575815401018006,-119.88818304178548,,1997-11-03 03:15:00,G0-RM3-60
,40.0,67.11521440573304,,1997-11-03 03:15:00,G1
0.01575815401018006,0.01575815401018006,0.0,,1997-11-03 03:15:00,G1-RM3-60
,0.0,44.48285340482863,,1997-11-03 03:15:00,G2
0.01575815401018006,0.01575815401018006,0.0,,1997-11-03 03:15:00,G2-RM3-60
,0.0,55.875436019054895,,1997-11-03 03:15:00,G3
0.01575815401018006,0.01575815401018006,0.0,,1997-11-03 03:15:00,G3-RM3-60
,0.0,23.75313284834724,,1997-11-03 03:15:00,G4
0.01575815401018006,0.01575815401018006,0.0,,1997-11-03 03:15:00,G4-RM3-60
,0.0,18.011859294868476,,1997-11-03 03:15:00,G5
0.01575815401018006,0.01575815401018006,0.0,,1997-11-03 03:15:00,G5-RM3-60
0.01575815401018006,0.01575815401018006,0.0,,1997-11-03 03:15:00,G6-RM3-60
0.01575815401018006,0.01575815401018006,0.0,,1997-11-03 03:15:00,G7-RM3-60
,270.0919796819073,117.43743487113014,,1997-11-03 03:20:00,G0
0.015551146934210997,0.015551146934210997,-119.88787136857304,,1997-11-03 03:20:00,G0-RM3-60
,40.0,67.21044931774743,,1997-11-03 03:20:00,G1
0.015551146934210997,0.015551146934210997,0.0,,1997-11-03 03:20:00,G1-RM3-60
,0.0,44.53954542463235,,1997-11-03 03:20:00,G2
0.015551146934210997,0.015551146934210997,0.0,,1997-11-03 03:20:00,G2-RM3-60
,0.0,55.93545571379953,,1997-11-03 03:20:00,G3
0.015551146934210997,0.015551146934210997,0.0,,1997-11-03 03:20:00,G3-RM3-60
,0.0,23.761668006714537,,1997-11-03 03:20:00,G4
0.015551146934210997,0.015551146934210997,0.0,,1997-11-03 03:20:00,G4-RM3-60
,0.0,18.02338058554484,,1997-11-03 03:20:00,G5
0.015551146934210997,0.015551146934210997,0.0,,1997-11-03 03:20:00,G5-RM3-60
0.015551146934210997,0.015551146934210997,0.0,,1997-11-03 03:20:00,G6-RM3-60
0.015551146934210997,0.015551146934210997,0.0,,1997-11-03 03:20:00,G7-RM3-60
,270.4412810761311,117.38300769149245,,1997-11-03 03:25:00,G0
0.018282736596764396,0.018282736596764396,-119.89198398244964,,1997-11-03 03:25:00,G0-RM3-60
,40.0,67.30746963490763,,1997-11-03 03:25:00,G1
0.018282736596764396,0.018282736596764396,0.0,,1997-11-03 03:25:00,G1-RM3-60
,0.0,44.59726980831289,,1997-11-03 03:25:00,G2
0.018282736596764396,0.018282736596764396,0.0,,1997-11-03 03:25:00,G2-RM3-60
,0.0,55.99657768058308,,1997-11-03 03:25:00,G3
0.018282736596764396,0.018282736596764396,0.0,,1997-11-03 03:25:00,G3-RM3-60
,0.0,23.77036187988053,,1997-11-03 03:25:00,G4
0.018282736596764396,0.018282736596764396,0.0,,1997-11-03 03:25:00,G4-RM3-60
,0.0,18.035118858148103,,1997-11-03 03:25:00,G5
0.018282736596764396,0.018282736596764396,0.0,,1997-11-03 03:25:00,G5-RM3-60
0.018282736596764396,0.018282736596764396,0.0,,1997-11-03 03:25:00,G6-RM3-60
0.018282736596764396,0.018282736596764396,0.0,,1997-11-03 03:25:00,G7-RM3-60
,270.87443614626034,117.31118865481156,,1997-11-03 03:30:00,G0
0.011194681550128451,0.011194681550128451,-119.8813118811697,,1997-11-03 03:30:00,G0-RM3-60
,40.0,67.40605321787277,,1997-11-03 03:30:00,G1
0.011194681550128451,0.011194681550128451,0.0,,1997-11-03 03:30:00,G1-RM3-60
,0.0,44.65589287995334,,1997-11-03 03:30:00,G2
0.011194681550128451,0.011194681550128451,0.0,,1997-11-03 03:30:00,G2-RM3-60
,0.0,56.05866083973416,,1997-11-03 03:30:00,G3
0.011194681550128451,0.011194681550128451,0.0,,1997-11-03 03:30:00,G3-RM3-60
,0.0,23.779194497925527,,1997-11-03 03:30:00,G4
0.011194681550128451,0.011194681550128451,0.0,,1997-11-03 03:30:00,G4-RM3-60
,0.0,18.04704728519162,,1997-11-03 03:30:00,G5
0.011194681550128451,0.011194681550128451,0.0,,1997-11-03 03:30:00,G5-RM3-60
0.011194681550128451,0.011194681550128451,0.0,,1997-11-03 03:30:00,G6-RM3-60
0.011194681550128451,0.011194681550128451,0.0,,1997-11-03 03:30:00,G7-RM3-60
,271.22899197402415,117.25634665604335,,1997-11-03 03:35:00,G0
0.014568712770620097,0.014568712770620097,-119.8863921808031,,1997-11-03 03:35:00,G0-RM3-60
,40.0,67.50595888663398,,1997-11-03 03:35:00,G1
0.014568712770620097,0.014568712770620097,0.0,,1997-11-03 03:35:00,G1-RM3-60
,0.0,44.71526991674524,,1997-11-03 03:35:00,G2
0.014568712770620097,0.014568712770620097,0.0,,1997-11-03 03:35:00,G2-RM3-60
,0.0,56.12155232852975,,1997-11-03 03:35:00,G3
0.014568712770620097,0.014568712770620097,0.0,,1997-11-03 03:35:00,G3-RM3-60
,0.0,23.78814419671564,,1997-11-03 03:35:00,G4
0.014568712770620097,0.014568712770620097,0.0,,1997-11-03 03:35:00,G4-RM3-60
,0.0,18.059136726339943,,1997-11-03 03:35:00,G5
0.014568712770620097,0.014568712770620097,0.0,,1997-11-03 03:35:00,G5-RM3-60
0.014568712770620097,0.014568712770620097,0.0,,1997-11-03 03:35:00,G6-RM3-60
0.014568712770620097,0.014568712770620097,0.0,,1997-11-03 03:35:00,G7-RM3-60
,271.5923227981993,117.1999214201349,,1997-11-03 03:40:00,G0
0.01730743456696152,0.01730743456696152,-119.89051561960174,,1997-11-03 03:40:00,G0-RM3-60
,40.0,67.6069269906763,,1997-11-03 03:40:00,G1
0.01730743456696152,0.01730743456696152,0.0,,1997-11-03 03:40:00,G1-RM3-60
,0.0,44.77524552754139,,1997-11-03 03:40:00,G2
0.01730743456696152,0.01730743456696152,0.0,,1997-11-03 03:40:00,G2-RM3-60
,0.0,56.185087889948676,,1997-11-03 03:40:00,G3
0.01730743456696152,0.01730743456696152,0.0,,1997-11-03 03:40:00,G3-RM3-60
,0.0,23.79718767066689,,1997-11-03 03:40:00,G4
0.01730743456696152,0.01730743456696152,0.0,,1997-11-03 03:40:00,G4-RM3-60
,0.0,18.07135579612174,,1997-11-03 03:40:00,G5
0.01730743456696152,0.01730743456696152,0.0,,1997-11-03 03:40:00,G5-RM3-60
0.01730743456696152,0.01730743456696152,0.0,,1997-11-03 03:40:00,G6-RM3-60
0.01730743456696152,0.01730743456696152,0.0,,1997-11-03 03:40:00,G7-RM3-60
,271.96267727084245,117.14222885093119,,1997-11-03 03:45:00,G0
0.019496841111486217,0.019496841111486217,-119.8938118305038,,1997-11-03 03:45:00,G0-RM3-60
,40.0,67.70868016003399,,1997-11-03 03:45:00,G1
0.019496841111486217,0.019496841111486217,0.0,,1997-11-03 03:45:00,G1-RM3-60
,0.0,44.83565413643177,,1997-11-03 03:45:00,G2
0.019496841111486217,0.019496841111486217,0.0,,1997-11-03 03:45:00,G2-RM3-60
,0.0,56.24909237340026,,1997-11-03 03:45:00,G3
0.019496841111486217,0.019496841111486217,0.0,,1997-11-03 03:45:00,G3-RM3-60
,0.0,23.806300041616364,,1997-11-03 03:45:00,G4
0.019496841111486217,0.019496841111486217,0.0,,1997-11-03 03:45:00,G4-RM3-60
,0.0,18.083670953623386,,1997-11-03 03:45:00,G5
0.019496841111486217,0.019496841111486217,0.0,,1997-11-03 03:45:00,G5-RM3-60
0.019496841111486217,0.019496841111486217,0.0,,1997-11-03 03:45:00,G6-RM3-60
0.019496841111486217,0.019496841111486217,0.0,,1997-11-03 03:45:00,G7-RM3-60
,272.33455721163574,117.08437467175588,,1997-11-03 03:50:00,G0
0.0216858709764101,0.0216858709764101,-119.89710731886106,,1997-11-03 03:50:00,G0-RM3-60
,40.0,67.81092424003126,,1997-11-03 03:50:00,G1
0.0216858709764101,0.0216858709764101,0.0,,1997-11-03 03:50:00,G1-RM3-60
,0.0,44.89632057204712,,1997-11-03 03:50:00,G2
0.0216858709764101,0.0216858709764101,0.0,,1997-11-03 03:50:00,G2-RM3-60
,0.0,56.31338034846943,,1997-11-03 03:50:00,G3
0.0216858709764101,0.0216858709764101,0.0,,1997-11-03 03:50:00,G3-RM3-60
,0.0,23.815454943985145,,1997-11-03 03:50:00,G4
0.0216858709764101,0.0216858709764101,0.0,,1997-11-03 03:50:00,G4-RM3-60
,0.0,18.09604661450382,,1997-11-03 03:50:00,G5
0.0216858709764101,0.0216858709764101,0.0,,1997-11-03 03:50:00,G5-RM3-60
0.0216858709764101,0.0216858709764101,0.0,,1997-11-03 03:50:00,G6-RM3-60
0.0216858709764101,0.0216858709764101,0.0,,1997-11-03 03:50:00,G7-RM3-60
,272.7540831816783,117.01652415909007,,1997-11-03 03:55:00,G0
0.017934682901080114,0.017934682901080114,-119.89145997486322,,1997-11-03 03:55:00,G0-RM3-60
,40.0,67.91334941064673,,1997-11-03 03:55:00,G1
0.017934682901080114,0.017934682901080114,0.0,,1997-11-03 03:55:00,G1-RM3-60
,0.0,44.95706076214603,,1997-11-03 03:55:00,G2
0.017934682901080114,0.017934682901080114,0.0,,1997-11-03 03:55:00,G2-RM3-60
,0.0,56.37775683157385,,1997-11-03 03:55:00,G3
0.017934682901080114,0.017934682901080114,0.0,,1997-11-03 03:55:00,G3-RM3-60
,0.0,23.82462462631487,,1997-11-03 03:55:00,G4
0.017934682901080114,0.017934682901080114,0.0,,1997-11-03 03:55:00,G4-RM3-60
,0.0,18.10844528551641,,1997-11-03 03:55:00,G5
0.017934682901080114,0.017934682901080114,0.0,,1997-11-03 03:55:00,G5-RM3-60
0.017934682901080114,0.017934682901080114,0.0,,1997-11-03 03:55:00,G6-RM3-60
0.017934682901080114,0.017934682901080114,0.0,,1997-11-03 03:55:00,G7-RM3-60
,273.1634587564678,116.95085618220455,,1997-11-03 04:00:00,G0
0.015346059629240563,0.015346059629240563,-119.88756258442811,,1997-11-03 04:00:00,G0-RM3-60
,40.0,68.01563148922278,,1997-11-03 04:00:00,G1
0.015346059629240563,0.015346059629240563,0.0,,1997-11-03 04:00:00,G1-RM3-60
,0.0,45.01768253182425,,1997-11-03 04:00:00,G2
0.015346059629240563,0.015346059629240563,0.0,,1997-11-03 04:00:00,G2-RM3-60
,0.0,56.44201812394428,,1997-11-03 04:00:00,G3
0.015346059629240563,0.015346059629240563,0.0,,1997-11-03 04:00:00,G3-RM3-60
,0.0,23.833780068975976,,1997-11-03 04:00:00,G4
0.015346059629240563,0.015346059629240563,0.0,,1997-11-03 04:00:00,G4-RM3-60
,0.0,18.120827721377033,,1997-11-03 04:00:00,G5
0.015346059629240563,0.015346059629240563,0.0,,1997-11-03 04:00:00,G5-RM3-60
0.015346059629240563,0.015346059629240563,0.0,,1997-11-03 04:00:00,G6-RM3-60
0.015346059629240563,0.015346059629240563,0.0,,1997-11-03 04:00:00,G7-RM3-60
,273.5006699999219,116.90043860025293,,1997-11-03 04:05:00,G0
0.021546737329691673,0.021546737329691673,-119.89689786388995,,1997-11-03 04:05:00,G0-RM3-60
,40.0,68.11743341312444,,1997-11-03 04:05:00,G1
0.021546737329691673,0.021546737329691673,0.0,,1997-11-03 04:05:00,G1-RM3-60
,0.0,45.07798650242438,,1997-11-03 04:05:00,G2
0.021546737329691673,0.021546737329691673,0.0,,1997-11-03 04:05:00,G2-RM3-60
,0.0,56.50595275822597,,1997-11-03 04:05:00,G3
0.021546737329691673,0.021546737329691673,0.0,,1997-11-03 04:05:00,G3-RM3-60
,0.0,23.842891117746856,,1997-11-03 04:05:00,G4
0.021546737329691673,0.021546737329691673,0.0,,1997-11-03 04:05:00,G4-RM3-60
,0.0,18.13315310361281,,1997-11-03 04:05:00,G5
0.021546737329691673,0.021546737329691673,0.0,,1997-11-03 04:05:00,G5-RM3-60
0.021546737329691673,0.021546737329691673,0.0,,1997-11-03 04:05:00,G6-RM3-60
0.021546737329691673,0.021546737329691673,0.0,,1997-11-03 04:05:00,G7-RM3-60
,273.9285607332073,116.83069764671825,,1997-11-03 04:10:00,G0
0.01592323394775925,0.01592323394775925,-119.88843158782208,,1997-11-03 04:10:00,G0-RM3-60
,40.0,68.21840689659777,,1997-11-03 04:10:00,G1
0.01592323394775925,0.01592323394775925,0.0,,1997-11-03 04:10:00,G1-RM3-60
,0.0,45.137767086923596,,1997-11-03 04:10:00,G2
0.01592323394775925,0.01592323394775925,0.0,,1997-11-03 04:10:00,G2-RM3-60
,0.0,56.56934254940822,,1997-11-03 04:10:00,G3
0.01592323394775925,0.01592323394775925,0.0,,1997-11-03 04:10:00,G3-RM3-60
,0.0,23.851926632694123,,1997-11-03 04:10:00,G4
0.01592323394775925,0.01592323394775925,0.0,,1997-11-03 04:10:00,G4-RM3-60
,0.0,18.14537924072756,,1997-11-03 04:10:00,G5
0.01592323394775925,0.01592323394775925,0.0,,1997-11-03 04:10:00,G5-RM3-60
0.01592323394775925,0.01592323394775925,0.0,,1997-11-03 04:10:00,G6-RM3-60
