BUS_ID,TYPE,Pd,Qd,Pg,Qg,P,Q,V_PU,V_KV,BASE_KV,ANGLE_DEG,ANGLE_RAD,MISMATCH,timestamp
8,2,30.29690170288086,30.000001907348633,0.0,37.80267333984375,-30.29690170288086,7.802671432495117,1.0099999904632568,133.32000732421875,132.0,86.47503662109375,1.509273648262024,0.00011325127707095817,1997-11-03 02:10:00
9,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0507402420043945,1.0507402420043945,1.0,84.15913391113281,1.46885347366333,6.0068500715715345e-06,1997-11-03 02:10:00
10,1,5.857400417327881,2.0,0.0,0.0,-5.857400417327881,-2.0,1.0449028015136719,34.48179244995117,33.0,82.5521011352539,1.440805435180664,4.842877388000488e-06,1997-11-03 02:10:00
11,2,0.0,0.0,0.0,16.261117935180664,0.0,16.261117935180664,1.0820000171661377,11.902000427246094,11.0,84.15913391113281,1.46885347366333,9.826549296487741e-11,1997-11-03 02:10:00
12,1,11.31084156036377,7.500000476837158,0.0,0.0,-11.31084156036377,-7.500000476837158,1.056961178779602,34.87971878051758,33.0,83.31795501708984,1.454172134399414,2.7476384275360033e-05,1997-11-03 02:10:00
13,2,0.0,0.0,0.0,10.739765167236328,0.0,10.739765167236328,1.0709999799728394,11.780999183654785,11.0,83.31795501708984,1.454172134399414,1.7575003952163826e-11,1997-11-03 02:10:00
14,1,6.261358261108398,1.600000023841858,0.0,0.0,-6.261358261108398,-1.600000023841858,1.0420297384262085,34.38698196411133,33.0,82.41523742675781,1.4384167194366455,1.5359765939138015e-06,1997-11-03 02:10:00
15,1,8.28115177154541,2.5,0.0,0.0,-8.28115177154541,-2.5,1.0374022722244263,34.234275817871094,33.0,82.3215103149414,1.4367809295654297,5.587935447692871e-07,1997-11-03 02:10:00
16,1,3.534637689590454,1.7999999523162842,0.0,0.0,-3.534637689590454,-1.7999999523162842,1.0441641807556152,34.457420349121094,33.0,82.72714233398438,1.4438605308532715,8.330002287948446e-07,1997-11-03 02:10:00
17,1,9.089069366455078,5.800000190734863,0.0,0.0,-9.089069366455078,-5.800000190734863,1.0396593809127808,34.30875778198242,33.0,82.3880615234375,1.437942385673523,1.6264849591607344e-06,1997-11-03 02:10:00
18,1,3.2316691875457764,0.8999999761581421,0.0,0.0,-3.2316691875457764,-0.8999999761581421,1.0278161764144897,33.91793441772461,33.0,81.69966125488281,1.4259276390075684,7.679882969569007e-07,1997-11-03 02:10:00
19,1,9.594017028808594,3.4000000953674316,0.0,0.0,-9.594017028808594,-3.4000000953674316,1.025302767753601,33.834991455078125,33.0,81.52373504638672,1.4228571653366089,1.7528916487208335e-06,1997-11-03 02:10:00
20,1,2.2217724323272705,0.699999988079071,0.0,0.0,-2.2217724323272705,-0.699999988079071,1.0294148921966553,33.97068786621094,33.0,81.72280883789062,1.426331639289856,7.450580596923828e-07,1997-11-03 02:10:00
21,1,17.673189163208008,11.199999809265137,0.0,0.0,-17.673189163208008,-11.199999809265137,1.0324422121047974,34.07059097290039,33.0,82.10314178466797,1.4329696893692017,1.6660004575896892e-06,1997-11-03 02:10:00
22,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0329744815826416,34.08816146850586,33.0,82.11766052246094,1.433223009109497,1.862645149230957e-07,1997-11-03 02:10:00
23,1,3.2316691875457764,1.600000023841858,0.0,0.0,-3.2316691875457764,-1.600000023841858,1.0268490314483643,33.886016845703125,33.0,81.9253158569336,1.4298659563064575,4.165001143974223e-07,1997-11-03 02:10:00
24,1,8.786100387573242,6.700000286102295,0.0,0.0,-8.786100387573242,-6.700000286102295,1.0212244987487793,33.700408935546875,33.0,81.74610900878906,1.4267382621765137,1.7078789824154228e-05,1997-11-03 02:10:00
25,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0169950723648071,33.56083679199219,33.0,82.17745208740234,1.4342665672302246,1.626485027372837e-05,1997-11-03 02:10:00
26,1,3.534637689590454,2.299999952316284,0.0,0.0,-3.534637689590454,-2.299999952316284,0.9992207884788513,32.97428512573242,33.0,81.75004577636719,1.426806926727295,1.1780401791838813e-06,1997-11-03 02:10:00
27,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0229589939117432,33.75764465332031,33.0,82.7081527709961,1.4435291290283203,1.5245341273839585e-05,1997-11-03 02:10:00
28,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0066241025924683,132.8743896484375,132.0,86.60368347167969,1.511518955230713,4.443570287548937e-05,1997-11-03 02:10:00
29,1,2.4237518310546875,0.8999999761581421,0.0,0.0,-2.4237518310546875,-0.8999999761581421,1.0029658079147339,33.097869873046875,33.0,81.4634017944336,1.4218040704727173,1.13300279735995e-06,1997-11-03 02:10:00
30,1,10.704903602600098,1.899999976158142,0.0,0.0,-10.704903602600098,-1.899999976158142,0.9913928508758545,32.71596145629883,33.0,80.57022857666016,1.4062153100967407,4.173582510702545e-06,1997-11-03 02:10:00
31,2,0.0,0.0,0.11942946910858154,-119.88673400878906,0.11942946910858154,-119.88673400878906,1.0,132.0,132.0,99.0828628540039,1.7293215990066528,0.0,1997-11-03 02:10:00
1,3,0.0,0.0,265.67669677734375,110.25435638427734,265.67669677734375,110.25435638427734,1.059999942779541,139.91998291015625,132.0,98.43160247802734,1.7179549932479858,4.004687070846558e-06,1997-11-03 02:15:00
2,2,21.930423736572266,12.700000762939453,40.0,50.0,18.069576263427734,37.29999923706055,1.0428667068481445,137.6584014892578,132.0,93.00711059570312,1.6232798099517822,0.014825995080173016,1997-11-03 02:15:00
3,1,2.4254846572875977,1.2000000476837158,0.0,0.0,-2.4254846572875977,-1.2000000476837158,1.0204582214355469,134.7004852294922,132.0,90.80361938476562,1.5848215818405151,4.329197690822184e-05,1997-11-03 02:15:00
4,1,7.68070125579834,1.600000023841858,0.0,0.0,-7.68070125579834,-1.600000023841858,1.011457920074463,133.512451171875,132.0,89.02824401855469,1.553835391998291,0.0006716048810631037,1997-11-03 02:15:00
5,2,95.20027160644531,19.0,0.0,37.551124572753906,-95.20027160644531,18.551124572753906,1.0099999904632568,133.3199920654297,132.0,84.08574676513672,1.467572569847107,0.0009477141429670155,1997-11-03 02:15:00
6,1,0.0,0.0,0.0,0.0,0.0,0.0,1.010047435760498,133.32626342773438,132.0,87.22496032714844,1.522362232208252,0.0009689421858638525,1997-11-03 02:15:00
7,1,23.042102813720703,10.899999618530273,0.0,0.0,-23.042102813720703,-10.899999618530273,1.0022103786468506,132.29176330566406,132.0,85.40219116210938,1.4905489683151245,7.307292253244668e-05,1997-11-03 02:15:00
8,2,30.318557739257812,30.000001907348633,0.0,37.851036071777344,-30.318557739257812,7.851034164428711,1.0099999904632568,133.3199920654297,132.0,86.4645767211914,1.5090910196304321,0.00011623861064435914,1997-11-03 02:15:00
9,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0507274866104126,1.0507274866104126,1.0,84.14718627929688,1.4686449766159058,3.071953187827603e-06,1997-11-03 02:15:00
10,1,5.861588001251221,2.0,0.0,0.0,-5.861588001251221,-2.0,1.0448863506317139,34.48124694824219,33.0,82.5389633178711,1.440576195716858,4.214684850012418e-06,1997-11-03 02:15:00
11,2,0.0,0.0,0.0,16.2676944732666,0.0,16.2676944732666,1.0820000171661377,11.902000427246094,11.0,84.14718627929688,1.4686449766159058,9.825334990054557e-11,1997-11-03 02:15:00
12,1,11.318927764892578,7.500000476837158,0.0,0.0,-11.318927764892578,-7.500000476837158,1.0569493770599365,34.879329681396484,33.0,83.3055191040039,1.453955054283142,2.7476384275360033e-05,1997-11-03 02:15:00
13,2,0.0,0.0,0.0,10.74868106842041,0.0,10.74868106842041,1.0709999799728394,11.781000137329102,11.0,83.3055191040039,1.453955054283142,1.7574136590425837e-11,1997-11-03 02:15:00
14,1,6.265835285186768,1.600000023841858,0.0,0.0,-6.265835285186768,-1.600000023841858,1.0420112609863281,34.38637161254883,33.0,82.40201568603516,1.4381860494613647,1.5359765939138015e-06,1997-11-03 02:15:00
15,1,8.28707218170166,2.5,0.0,0.0,-8.28707218170166,-2.5,1.037381649017334,34.23359680175781,33.0,82.30816650390625,1.4365479946136475,1.862645149230957e-07,1997-11-03 02:15:00
16,1,3.5371649265289307,1.7999999523162842,0.0,0.0,-3.5371649265289307,-1.7999999523162842,1.0441476106643677,34.456871032714844,33.0,82.71414184570312,1.4436335563659668,0.0,1997-11-03 02:15:00
17,1,9.09556770324707,5.800000190734863,0.0,0.0,-9.09556770324707,-5.800000190734863,1.0396414995193481,34.308170318603516,33.0,82.374755859375,1.437710165977478,1.709680987005413e-06,1997-11-03 02:15:00
18,1,3.2339797019958496,0.8999999761581421,0.0,0.0,-3.2339797019958496,-0.8999999761581421,1.0277913808822632,33.9171142578125,33.0,81.6857681274414,1.4256850481033325,7.508562589464418e-07,1997-11-03 02:15:00
19,1,9.600876808166504,3.4000000953674316,0.0,0.0,-9.600876808166504,-3.4000000953674316,1.0252771377563477,33.834144592285156,33.0,81.50968933105469,1.422611951828003,2.082500486721983e-06,1997-11-03 02:15:00
20,1,2.223361015319824,0.699999988079071,0.0,0.0,-2.223361015319824,-0.699999988079071,1.0293912887573242,33.96990966796875,33.0,81.70894622802734,1.4260896444320679,7.679882969569007e-07,1997-11-03 02:15:00
21,1,17.68582534790039,11.199999809265137,0.0,0.0,-17.68582534790039,-11.199999809265137,1.0324212312698364,34.06990051269531,33.0,82.08955383300781,1.4327324628829956,3.071953187827603e-06,1997-11-03 02:15:00
22,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0329538583755493,34.08747482299805,33.0,82.10408782958984,1.4329861402511597,5.268356062515522e-07,1997-11-03 02:15:00
23,1,3.2339797019958496,1.600000023841858,0.0,0.0,-3.2339797019958496,-1.600000023841858,1.0268244743347168,33.88520812988281,33.0,81.91156005859375,1.4296259880065918,4.165001143974223e-07,1997-11-03 02:15:00
24,1,8.792381286621094,6.700000286102295,0.0,0.0,-8.792381286621094,-6.700000286102295,1.0211981534957886,33.69953918457031,33.0,81.73217010498047,1.4264949560165405,1.7874601326184347e-05,1997-11-03 02:15:00
25,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0169697999954224,33.56000518798828,33.0,82.16376495361328,1.4340276718139648,1.6404235793743283e-05,1997-11-03 02:15:00
26,1,3.5371649265289307,2.299999952316284,0.0,0.0,-3.5371649265289307,-2.299999952316284,0.9991885423660278,32.97322082519531,33.0,81.73579406738281,1.426558256149292,1.1780401791838813e-06,1997-11-03 02:15:00
27,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0229376554489136,33.75694274902344,33.0,82.69493103027344,1.44329833984375,1.4878515685268212e-05,1997-11-03 02:15:00
28,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0066099166870117,132.8725128173828,132.0,86.59349822998047,1.5113410949707031,4.4130149035481736e-05,1997-11-03 02:15:00
29,1,2.4254846572875977,0.8999999761581421,0.0,0.0,-2.4254846572875977,-0.8999999761581421,1.002933144569397,33.09679412841797,33.0,81.44908905029297,1.4215543270111084,7.679882969569007e-07,1997-11-03 02:15:00
30,1,10.712557792663574,1.899999976158142,0.0,0.0,-10.712557792663574,-1.899999976158142,0.9913530349731445,32.71464920043945,33.0,80.55516815185547,1.4059524536132812,4.524588803178631e-06,1997-11-03 02:15:00
31,2,0.0,0.0,0.14103709161281586,-119.89080047607422,0.14103709161281586,-119.89080047607422,1.0,132.0,132.0,99.0834732055664,1.7293322086334229,0.0,1997-11-03 02:15:00
1,3,0.0,0.0,265.91864013671875,110.25326538085938,265.91864013671875,110.25326538085938,1.059999942779541,139.91998291015625,132.0,98.43160247802734,1.7179549932479858,6.51925802230835e-06,1997-11-03 02:20:00
2,2,21.946849822998047,12.700000762939453,40.0,50.0,18.053150177001953,37.29999923706055,1.0428472757339478,137.6558380126953,132.0,93.0019302368164,1.6231893301010132,0.015103325247764587,1997-11-03 02:20:00
3,1,2.4273014068603516,1.2000000476837158,0.0,0.0,-2.4273014068603516,-1.2000000476837158,1.0204379558563232,134.6977996826172,132.0,90.79676818847656,1.5847020149230957,4.3242660467512906e-05,1997-11-03 02:20:00
