v_mag_pu,v_ang,p,q,snapshot,bus
0.9971666948084562,-0.2882931766111757,0.0,0.0,1997-11-03 03:15:00,25
0.9789122442171879,-0.2962222611707775,-3.5765802869368093,-2.3,1997-11-03 03:15:00,26
1.0078702425441086,-0.2800884830734599,0.0,0.0,1997-11-03 03:15:00,27
1.000312817379031,-0.20847001488821892,0.0,0.0,1997-11-03 03:15:00,28
0.987360809239578,-0.3027902646992762,-2.452512196756669,-0.9,1997-11-03 03:15:00,29
0.975479361633761,-0.31908988359915463,-10.831928869008623,-1.9,1997-11-03 03:15:00,30
1.0,0.011369915652142128,0.1260652320814405,-119.88818304178548,1997-11-03 03:15:00,31
1.06,0.0,270.0919796819073,117.43743487113014,1997-11-03 03:20:00,1
1.04313,-0.09659749961528741,17.80082098280443,54.51044931774743,1997-11-03 03:20:00,2
1.0151577615871061,-0.134173828320444,-2.455208739229003,-1.2,1997-11-03 03:20:00,3
1.0059125036246346,-0.16581806423219886,-7.774827674225176,-1.6,1997-11-03 03:20:00,4
1.01,-0.2548578470292875,-96.36694301473838,25.539545424632347,1997-11-03 03:20:00,5
1.0050194472658767,-0.19767344431708386,0.0,0.0,1997-11-03 03:20:00,6
0.9982552135412872,-0.23034075746912436,-23.32448302267553,-10.9,1997-11-03 03:20:00,7
1.01,-0.21268277966449017,-30.69010924036254,25.935455713799524,1997-11-03 03:20:00,8
1.036321377584135,-0.2515364929943668,0.0,0.0,1997-11-03 03:20:00,9
1.0179709753222865,-0.28028202097738314,-5.933421119803424,-2.0,1997-11-03 03:20:00,10
1.082,-0.2515364929943668,0.0,23.761668006714537,1997-11-03 03:20:00,11
1.0474400253783729,-0.2710468236415277,-11.457640783068682,-7.5,1997-11-03 03:20:00,12
1.071,-0.2710468236415277,0.0,18.02338058554484,1997-11-03 03:20:00,13
1.0297373989983893,-0.2870748956756585,-6.342622576341592,-1.6,1997-11-03 03:20:00,14
1.022736532540311,-0.2875352700481077,-8.388629859032427,-2.5,1997-11-03 03:20:00,15
1.0271249874703676,-0.27920871471551884,-3.580512744708963,-1.8,1997-11-03 03:20:00,16
1.0156239427768794,-0.28421807406922706,-9.207032772108763,-5.8,1997-11-03 03:20:00,17
1.0084893984937717,-0.2979177203010489,-3.2736116523053376,-0.9,1997-11-03 03:20:00,18
1.003298933045608,-0.300549060399964,-9.71853459278147,-3.4,1997-11-03 03:20:00,19
1.0061629625603339,-0.29652695701644577,-2.25060801095992,-0.7,1997-11-03 03:20:00,20
1.0051911742536117,-0.28841613425033147,-17.902563723544816,-11.2,1997-11-03 03:20:00,21
1.0057716006906963,-0.2880544596639701,0.0,0.0,1997-11-03 03:20:00,22
1.0067847211249614,-0.2930000259005713,-3.2736116523053376,-1.6,1997-11-03 03:20:00,23
0.9941558667855975,-0.293881271839596,-8.900131679705137,-6.7,1997-11-03 03:20:00,24
0.997131245237106,-0.2886660599998943,0.0,0.0,1997-11-03 03:20:00,25
0.9788655804799237,-0.2966111148471266,-3.580512744708963,-2.3,1997-11-03 03:20:00,26
1.0078408812235102,-0.2804482209070928,0.0,0.0,1997-11-03 03:20:00,27
1.0002948815732766,-0.20874548527822842,0.0,0.0,1997-11-03 03:20:00,28
0.9873136052283781,-0.3031801834996939,-2.455208739229003,-0.9,1997-11-03 03:20:00,29
0.9754207919756263,-0.3195009295948422,-10.84383859826143,-1.9,1997-11-03 03:20:00,30
1.0,0.011369105037839831,0.12440917547368797,-119.88787136857304,1997-11-03 03:20:00,31
1.06,0.0,270.4412810761311,117.38300769149247,1997-11-03 03:25:00,1
1.04313,-0.09674189560850281,17.77600836893674,54.60746963490763,1997-11-03 03:25:00,2
1.0151334875775488,-0.13435426164810121,-2.4579529914540013,-1.2,1997-11-03 03:25:00,3
1.0058872781217445,-0.1660423482256646,-7.7835178062710035,-1.6,1997-11-03 03:25:00,4
1.01,-0.2551934774017558,-96.47465491456956,25.59726980831289,1997-11-03 03:25:00,5
1.0050022570196522,-0.19793962197171308,0.0,0.0,1997-11-03 03:25:00,6
0.9982404327132959,-0.2306480754393723,-23.350553418813014,-10.9,1997-11-03 03:25:00,7
1.01,-0.21296945955221097,-30.724412393175015,25.99657768058308,1997-11-03 03:25:00,8
1.0363046647780487,-0.25186641533072074,0.0,0.0,1997-11-03 03:25:00,9
1.017948723670786,-0.2806460757405837,-5.940053062680503,-2.0,1997-11-03 03:25:00,10
1.082,-0.2518664153307208,0.0,23.77036187988053,1997-11-03 03:25:00,11
1.0474246812311787,-0.2713914085334145,-11.470447293452006,-7.5,1997-11-03 03:25:00,12
1.071,-0.27139140853341454,0.0,18.035118858148103,1997-11-03 03:25:00,13
1.029711358595728,-0.28744125386455366,-6.349711894589503,-1.6,1997-11-03 03:25:00,14
1.022707154838561,-0.28790539190900544,-8.398006054134504,-2.5,1997-11-03 03:25:00,15
1.0271021137994172,-0.2795693097939721,-3.5845147792037517,-1.8,1997-11-03 03:25:00,16
1.0155993457134875,-0.2845870636646974,-9.217323717952505,-5.8,1997-11-03 03:25:00,17
1.008453485006562,-0.2983036110082014,-3.2772706552720017,-0.9,1997-11-03 03:25:00,18
1.0032616669285337,-0.30093957463652204,-9.729397257838755,-3.4,1997-11-03 03:25:00,19
1.0061288892117273,-0.2969122083182835,-2.2531235754995014,-0.7,1997-11-03 03:25:00,20
1.0051618588404363,-0.28879340262922476,-17.922573896018758,-11.2,1997-11-03 03:25:00,21
1.0057424252228409,-0.2884311134677473,0.0,0.0,1997-11-03 03:25:00,22
1.0067493880121758,-0.2933816657984691,-3.2772706552720017,-1.6,1997-11-03 03:25:00,23
0.9941178587432132,-0.29426846139340007,-8.910079594020754,-6.7,1997-11-03 03:25:00,24
0.9970951414063272,-0.2890455966958025,0.0,0.0,1997-11-03 03:25:00,25
0.9788180621704353,-0.29700690754725173,-3.5845147792037517,-2.3,1997-11-03 03:25:00,26
1.0078109723951947,-0.28081437792435915,0.0,0.0,1997-11-03 03:25:00,27
1.0002766150451965,-0.20902587092189373,0.0,0.0,1997-11-03 03:25:00,28
0.9872655332884324,-0.30357706159449543,-2.4579529914540013,-0.9,1997-11-03 03:25:00,29
0.9753611507795388,-0.3199193144195757,-10.855959045588506,-1.9,1997-11-03 03:25:00,30
1.0,0.011379801597743464,0.14626189277411517,-119.89198398244964,1997-11-03 03:25:00,31
1.06,0.0,270.87443614626034,117.31118865481156,1997-11-03 03:30:00,1
1.04313,-0.09688849011483242,17.750822461832495,54.70605321787277,1997-11-03 03:30:00,2
1.0151088213546442,-0.13453743511031238,-2.460738529566913,-1.2,1997-11-03 03:30:00,3
1.0058616506447178,-0.16627004035366463,-7.792338676961891,-1.6,1997-11-03 03:30:00,4
1.01,-0.2555342040912916,-96.58398728550134,25.65589287995334,1997-11-03 03:30:00,5
1.0049847942430852,-0.19820984534606834,0.0,0.0,1997-11-03 03:30:00,6
0.9982254196879348,-0.23096006179999465,-23.377016030885674,-10.9,1997-11-03 03:30:00,7
1.01,-0.21326049883529188,-30.759231619586412,26.05866083973416,1997-11-03 03:30:00,8
1.0362876852535259,-0.2522013505547346,0.0,0.0,1997-11-03 03:30:00,9
1.0179261170474276,-0.28101566167369957,-5.946784779786706,-2.0,1997-11-03 03:30:00,10
1.082,-0.2522013505547346,0.0,23.779194497925527,1997-11-03 03:30:00,11
1.0474090885160894,-0.271741230080125,-11.483446471312261,-7.5,1997-11-03 03:30:00,12
1.071,-0.271741230080125,0.0,18.04704728519162,1997-11-03 03:30:00,13
1.0296849066490734,-0.28781317875336654,-6.356907868047859,-1.6,1997-11-03 03:30:00,14
1.0226773144126906,-0.288281137395972,-8.40752330935362,-2.5,1997-11-03 03:30:00,15
1.0270788766341141,-0.2799353837213489,-3.5885770222850817,-1.8,1997-11-03 03:30:00,16
1.015574358400031,-0.28496165933415024,-9.227769485875925,-5.8,1997-11-03 03:30:00,17
1.0084170092622573,-0.29869536491181115,-3.2809847060892174,-0.9,1997-11-03 03:30:00,18
1.0032238179215867,-0.30133602232955564,-9.740423346202364,-3.4,1997-11-03 03:30:00,19
1.0060942813194769,-0.2973033129162085,-2.255676985436337,-0.7,1997-11-03 03:30:00,20
1.0051320808756052,-0.2891764028393898,-17.942885111425408,-11.2,1997-11-03 03:30:00,21
1.0057127891920723,-0.2888134898181485,0.0,0.0,1997-11-03 03:30:00,22
1.0067135007576946,-0.2937691044183915,-3.2809847060892174,-1.6,1997-11-03 03:30:00,23
0.9940792546780873,-0.29466153415587226,-8.92017716968006,-6.7,1997-11-03 03:30:00,24
0.9970584664893487,-0.2894309010567267,0.0,0.0,1997-11-03 03:30:00,25
0.9787697990865261,-0.2974087157346184,-3.5885770222850817,-2.3,1997-11-03 03:30:00,26
1.0077805846830181,-0.28118609972510633,0.0,0.0,1997-11-03 03:30:00,27
1.000258059891254,-0.20931051754436988,0.0,0.0,1997-11-03 03:30:00,28
0.987216704324547,-0.30397997297805374,-2.460738529566913,-0.9,1997-11-03 03:30:00,29
0.9753005759063168,-0.32034406201157906,-10.868261838920532,-1.9,1997-11-03 03:30:00,30
1.0,0.011352045625403049,0.08955745240102761,-119.8813118811697,1997-11-03 03:30:00,31
1.06,0.0,271.22899197402415,117.25634665604336,1997-11-03 03:35:00,1
1.04313,-0.09703691919793171,17.725325975512217,54.80595888663397,1997-11-03 03:35:00,2
1.0150838232178203,-0.13472289366881762,-2.46355841745487,-1.2,1997-11-03 03:35:00,3
1.0058356840752845,-0.16650057507181926,-7.801268321940421,-1.6,1997-11-03 03:35:00,4
1.01,-0.25587918063417914,-96.69466788510366,25.715269916745246,1997-11-03 03:35:00,5
1.0049671018424147,-0.19848344329701895,0.0,0.0,1997-11-03 03:35:00,6
0.9982102114410587,-0.23127594157159193,-23.403804965821266,-10.9,1997-11-03 03:35:00,7
1.01,-0.2135551747558658,-30.794480218185875,26.121552328529752,1997-11-03 03:35:00,8
1.0362704806569607,-0.25254046673202124,0.0,0.0,1997-11-03 03:35:00,9
1.0179032109062174,-0.281389860762148,-5.953599508849269,-2.0,1997-11-03 03:35:00,10
1.082,-0.2525404667320213,0.0,23.78814419671564,1997-11-03 03:35:00,11
1.0473932853250458,-0.27209541941492665,-11.496605948122726,-7.5,1997-11-03 03:35:00,12
1.071,-0.27209541941492665,0.0,18.059136726339943,1997-11-03 03:35:00,13
1.0296581082046978,-0.2881897465414767,-6.364192578425081,-1.6,1997-11-03 03:35:00,14
1.0226470847060385,-0.2886615732076875,-8.417157926304139,-2.5,1997-11-03 03:35:00,15
1.0270553330330356,-0.2803060272175335,-3.592689358788352,-1.8,1997-11-03 03:35:00,16
1.0155490422186835,-0.28534093061675014,-9.238344065455763,-5.8,1997-11-03 03:35:00,17
1.0083800611762712,-0.2990920089467904,-3.2847445566064937,-0.9,1997-11-03 03:35:00,18
1.0031854793479122,-0.3017374187554921,-9.751585402425528,-3.4,1997-11-03 03:35:00,19
1.006059224149349,-0.29769929934980094,-2.2582618826669645,-0.7,1997-11-03 03:35:00,20
1.0051019136154031,-0.28956418354299374,-17.96344679394176,-11.2,1997-11-03 03:35:00,21
1.0056827654963973,-0.2892006389291579,0.0,0.0,1997-11-03 03:35:00,22
1.0066771477858258,-0.2941613794186207,-3.2847445566064937,-1.6,1997-11-03 03:35:00,23
0.9940401497113259,-0.29505951379752215,-8.930399263273904,-6.7,1997-11-03 03:35:00,24
0.99702131064922,-0.2898210160794224,0.0,0.0,1997-11-03 03:35:00,25
0.9787209101640211,-0.29781554144817973,-3.592689358788352,-2.3,1997-11-03 03:35:00,26
1.007749792553249,-0.2815624630597431,0.0,0.0,1997-11-03 03:35:00,27
1.0002392617416185,-0.20959871815130765,0.0,0.0,1997-11-03 03:35:00,28
0.9871672385180011,-0.3043879170045066,-2.46355841745487,-0.9,1997-11-03 03:35:00,29
0.9752392166760282,-0.320774117601549,-10.880716343759008,-1.9,1997-11-03 03:35:00,30
1.0,0.011365257944549076,0.11654970216496077,-119.8863921808031,1997-11-03 03:35:00,31
1.06,0.0,271.5923227981993,117.19992142013491,1997-11-03 03:40:00,1
1.04313,-0.0971867927424565,17.69958607663227,54.906926990676304,1997-11-03 03:40:00,2
1.0150585580988989,-0.13491014964522519,-2.466405226547583,-1.2,1997-11-03 03:40:00,3
1.0058094460517262,-0.16673334624204145,-7.81028321740068,-1.6,1997-11-03 03:40:00,4
1.01,-0.2562274998586093,-96.80640514199264,25.775245527541387,1997-11-03 03:40:00,5
1.0049492259509791,-0.19875969649521744,0.0,0.0,1997-11-03 03:40:00,6
0.998194847701487,-0.23159488416772195,-23.430849652202042,-10.9,1997-11-03 03:40:00,7
1.01,-0.2138527126372783,-30.83006533184479,26.185087889948676,1997-11-03 03:40:00,8
1.0362530957902154,-0.2528828722198453,0.0,0.0,1997-11-03 03:40:00,9
1.0178800649009518,-0.2817676891092776,-5.960479297489992,-2.0,1997-11-03 03:40:00,10
1.082,-0.25288287221984523,0.0,23.79718767066689,1997-11-03 03:40:00,11
1.0473773126848083,-0.27245304529927067,-11.509891057222054,-7.5,1997-11-03 03:40:00,12
1.071,-0.27245304529927067,0.0,18.07135579612174,1997-11-03 03:40:00,13
1.0296310331841514,-0.2885699671239927,-6.371546835247924,-1.6,1997-11-03 03:40:00,14
1.0226165446460402,-0.2890456990600741,-8.426884524037575,-2.5,1997-11-03 03:40:00,15
1.0270315443576177,-0.2806802657440065,-3.596840955381892,-1.8,1997-11-03 03:40:00,16
1.0155234631722105,-0.2857238802773109,-9.249019599553437,-5.8,1997-11-03 03:40:00,17
1.008342737333285,-0.299492500211737,-3.2885403020634443,-0.9,1997-11-03 03:40:00,18
1.0031467514455503,-0.30214270851758596,-9.76285402175085,-3.4,1997-11-03 03:40:00,19
1.0060238093058744,-0.2980991264399096,-2.260871457668618,-0.7,1997-11-03 03:40:00,20
1.0050714357968653,-0.289955725129915,-17.98420477690946,-11.2,1997-11-03 03:40:00,21
1.0056524324906535,-0.28959154285315136,0.0,0.0,1997-11-03 03:40:00,22
1.0066404240922837,-0.29455745938927413,-3.2885403020634443,-1.6,1997-11-03 03:40:00,23
0.9940006460321962,-0.29546135391464545,-8.940718946234988,-6.7,1997-11-03 03:40:00,24
0.9969837708133661,-0.2902149160639115,0.0,0.0,1997-11-03 03:40:00,25
0.9786715231714829,-0.2982263150798228,-3.596840955381892,-2.3,1997-11-03 03:40:00,26
1.0077186761350496,-0.28194247839910974,0.0,0.0,1997-11-03 03:40:00,27
1.0002202696456997,-0.20988971499714681,0.0,0.0,1997-11-03 03:40:00,28
0.9871172650221924,-0.3047998211711654,-2.466405226547583,-0.9,1997-11-03 03:40:00,29
0.9751772334834771,-0.3212083506436717,-10.893289750585158,-1.9,1997-11-03 03:40:00,30
1.0,0.011375982440723813,0.13845947653569216,-119.89051561960174,1997-11-03 03:40:00,31
1.06,0.0,271.96267727084245,117.14222885093119,1997-11-03 03:45:00,1
1.04313,-0.09733769572110287,17.673674161491398,55.00868016003398,1997-11-03 03:45:00,2
1.0150330953754587,-0.13509868431245636,-2.469271060480214,-1.2,1997-11-03 03:45:00,3
1.0057830087683808,-0.16696770910830797,-7.819358358187344,-1.6,1997-11-03 03:45:00,4
1.01,-0.2565781968458942,-96.9188891238484,25.835654136431767,1997-11-03 03:45:00,5
1.0049312157909474,-0.19903783976877162,0.0,0.0,1997-11-03 03:45:00,6
0.9981793708296207,-0.23191600610393223,-23.458075074562036,-10.9,1997-11-03 03:45:00,7
1.01,-0.21415228840589068,-30.865888256002677,26.24909237340026,1997-11-03 03:45:00,8
1.0362355784782236,-0.25322761857400916,0.0,0.0,1997-11-03 03:45:00,9
1.0178567427087772,-0.28214810014434405,-5.967405062827184,-2.0,1997-11-03 03:45:00,10
1.082,-0.25322761857400905,0.0,23.806300041616364,1997-11-03 03:45:00,11
1.0473612144397078,-0.27281311715765794,-11.523264948907665,-7.5,1997-11-03 03:45:00,12
1.071,-0.27281311715765794,0.0,18.083670953623386,1997-11-03 03:45:00,13
1.029603756173292,-0.2889527873193633,-6.378950239573887,-1.6,1997-11-03 03:45:00,14
1.022585778404398,-0.2894324509473715,-8.436676123307397,-2.5,1997-11-03 03:45:00,15
1.0270075760891548,-0.2810570626810282,-3.6010202965336457,-1.8,1997-11-03 03:45:00,16
1.0154976916864447,-0.28610944755783085,-9.259766476800802,-5.8,1997-11-03 03:45:00,17
1.008305140690081,-0.29989572936897546,-3.292361413973619,-0.9,1997-11-03 03:45:00,18
1.0031077410584386,-0.30255076898669153,-9.77419794773418,-3.4,1997-11-03 03:45:00,19
1.0059881344516766,-0.298501686683287,-2.263498472106863,-0.7,1997-11-03 03:45:00,20
1.0050407313993892,-0.29034994304225337,-18.005101482668227,-11.2,1997-11-03 03:45:00,21
1.0056218737495117,-0.2899851187999287,0.0,0.0,1997-11-03 03:45:00,22
1.0066034309529674,-0.29495624721475655,-3.292361413973619,-1.6,1997-11-03 03:45:00,23
0.9939608525847826,-0.29586594144048395,-8.951107594240776,-6.7,1997-11-03 03:45:00,24
0.996945950381708,-0.29061150995635315,0.0,0.0,1997-11-03 03:45:00,25
0.9786217743180552,-0.2986398988594712,-3.6010202965336457,-2.3,1997-11-03 03:45:00,26
1.0076873209854362,-0.28232509315900095,0.0,0.0,1997-11-03 03:45:00,27
1.0002011359240983,-0.2101827020546982,0.0,0.0,1997-11-03 03:45:00,28
0.9870669215701097,-0.30521454461162484,-2.469271060480214,-0.9,1997-11-03 03:45:00,29
0.9751147973047678,-0.3216455584949999,-10.905947183787612,-1.9,1997-11-03 03:45:00,30
1.0,0.011384555870673984,0.15597472889188974,-119.8938118305038,1997-11-03 03:45:00,31
1.06,0.0,272.33455721163574,117.08437467175588,1997-11-03 03:50:00,1
1.04313,-0.09748918972040864,17.647665589079455,55.11092424003126,1997-11-03 03:50:00,2
1.015007508638123,-0.1352879498087119,-2.4721475846179404,-1.2,1997-11-03 03:50:00,3
1.0057564487279023,-0.1672029826735669,-7.828467351290144,-1.6,1997-11-03 03:50:00,4
1.01,-0.2569302524915652,-97.03179269625417,25.89632057204712,1997-11-03 03:50:00,5
1.0049131235030209,-0.19931706492309456,0.0,0.0,1997-11-03 03:50:00,6
0.998163825668755,-0.23223837425628202,-23.485402053870438,-10.9,1997-11-03 03:50:00,7
1.01,-0.21445303162597365,-30.901844807724256,26.31338034846943,1997-11-03 03:50:00,8
1.036217979405278,-0.2535737040457388,0.0,0.0,1997-11-03 03:50:00,9
1.017833311812086,-0.28252998848147415,-5.97435666282669,-2.0,1997-11-03 03:50:00,10
1.082,-0.2535737040457388,0.0,23.815454943985145,1997-11-03 03:50:00,11
1.0473450371052238,-0.2731745887288167,-11.536688728217054,-7.5,1997-11-03 03:50:00,12
1.071,-0.27317458872881667,0.0,18.09604661450382,1997-11-03 03:50:00,13
1.0295763561629652,-0.2893370947521469,-6.386381260263013,-1.6,1997-11-03 03:50:00,14
1.022554875102887,-0.28982070506507607,-8.44650424744463,-2.5,1997-11-03 03:50:00,15
1.0269834976031198,-0.2814353231496468,-3.6052152275678297,-1.8,1997-11-03 03:50:00,16
1.0154718023669442,-0.28649651208882815,-9.270553442317278,-5.8,1997-11-03 03:50:00,17
1.0082673802123212,-0.3003005247346554,-3.2961967794905878,-0.9,1997-11-03 03:50:00,18
1.0030685612589447,-0.3029604144403588,-9.785584189112681,-3.4,1997-11-03 03:50:00,19
1.0059523029640165,-0.298905810336119,-2.266135285899779,-0.7,1997-11-03 03:50:00,20
1.00500988935203,-0.2907456917734463,-18.02607613783915,-11.2,1997-11-03 03:50:00,21
1.0055911777764048,-0.290380223129259,0.0,0.0,1997-11-03 03:50:00,22
1.00656627556763,-0.2953565841186846,-3.2961967794905878,-1.6,1997-11-03 03:50:00,23
0.9939208846846136,-0.29627210074880334,-8.961534994240035,-6.7,1997-11-03 03:50:00,24
0.9969079588676832,-0.29100964537073504,0.0,0.0,1997-11-03 03:50:00,25
0.9785718077737764,-0.29905509104816896,-3.6052152275678297,-2.3,1997-11-03 03:50:00,26
1.0076558177979908,-0.2827091955796322,0.0,0.0,1997-11-03 03:50:00,27
1.0001819159866314,-0.2104768279862407,0.0,0.0,1997-11-03 03:50:00,28
0.9870163539928365,-0.3056308822989418,-2.4721475846179404,-0.9,1997-11-03 03:50:00,29
0.9750520890941131,-0.32208447084365754,-10.91865183206257,-1.9,1997-11-03 03:50:00,30
1.0,0.011393127811767264,0.1734869678112808,-119.89710731886106,1997-11-03 03:50:00,31
1.06,0.0,272.7540831816783,117.01652415909007,1997-11-03 03:55:00,1
1.04313,-0.09764081472271463,17.621639370758807,55.21334941064672,1997-11-03 03:55:00,2
1.0149818754114874,-0.13547737137050442,-2.475026060376906,-1.2,1997-11-03 03:55:00,3
1.005729846446162,-0.1674384524735481,-7.837582524526868,-1.6,1997-11-03 03:55:00,4
1.01,-0.2572825976598633,-97.14477286979357,25.957060762146032,1997-11-03 03:55:00,5
1.004895003944057,-0.1995965240319361,0.0,0.0,1997-11-03 03:55:00,6
0.9981482593691293,-0.23256100966348484,-23.512747573580608,-10.9,1997-11-03 03:55:00,7
1.01,-0.2147540290423754,-30.937825754711326,26.37775683157385,1997-11-03 03:55:00,8
1.0362003519198384,-0.25392007766235497,0.0,0.0,1997-11-03 03:55:00,9
1.0178098432384928,-0.28291219442277044,-5.98131297924419,-2.0,1997-11-03 03:55:00,10
1.082,-0.253920077662355,0.0,23.82462462631487,1997-11-03 03:55:00,11
1.0473288296921353,-0.2735363623267575,-11.550121615092227,-7.5,1997-11-03 03:55:00,12
1.071,-0.2735363623267575,0.0,18.10844528551641,1997-11-03 03:55:00,13
1.0295489162412534,-0.2897217223840713,-6.3938173226403405,-1.6,1997-11-03 03:55:00,14
1.0225239284647463,-0.29020928238778737,-8.456339039621096,-2.5,1997-11-03 03:55:00,15
1.0269593819006242,-0.2818138984717561,-3.6094130047163215,-1.8,1997-11-03 03:55:00,16
1.0154458737096397,-0.28688389845353734,-9.281347726413397,-5.8,1997-11-03 03:55:00,17
1.0082295704452826,-0.30070565705165936,-3.3000347471692084,-0.9,1997-11-03 03:55:00,18
1.003029330901933,-0.3033704008929247,-9.796978155658586,-3.4,1997-11-03 03:55:00,19
1.0059164235285027,-0.29931027017920675,-2.268773888678831,-0.7,1997-11-03 03:55:00,20
1.004979003186326,-0.291141769534887,-18.047065023581606,-11.2,1997-11-03 03:55:00,21
1.005560437658206,-0.2907756560098489,0.0,0.0,1997-11-03 03:55:00,22
1.006529070638441,-0.29575725438411027,-3.3000347471692084,-1.6,1997-11-03 03:55:00,23
0.993880863565256,-0.296678598442613,-8.971969468866284,-6.7,1997-11-03 03:55:00,24
0.9968699114720538,-0.2914081132822639,0.0,0.0,1997-11-03 03:55:00,25
0.9785217751024395,-0.29947063083174214,-3.6094130047163215,-2.3,1997-11-03 03:55:00,26
1.0076242620550648,-0.2830936192531908,0.0,0.0,1997-11-03 03:55:00,27
1.000162668116411,-0.2107711996108518,0.0,0.0,1997-11-03 03:55:00,28
0.9869657156490941,-0.3060475699514938,-2.475026060376906,-0.9,1997-11-03 03:55:00,29
0.9749892990710876,-0.3225237548781595,-10.931365099998,-1.9,1997-11-03 03:55:00,30
1.0,0.011378438664654805,0.1434774632086409,-119.89145997486322,1997-11-03 03:55:00,31
1.06,0.0,273.1634587564678,116.95085618220456,1997-11-03 04:00:00,1
1.04313,-0.0977920911386279,17.5956778176793,55.31563148922279,1997-11-03 04:00:00,2
1.0149562768289992,-0.1356663498774646,-2.477897384219801,-1.2,1997-11-03 04:00:00,3
1.005703286110271,-0.1676733737384765,-7.846675050029369,-1.6,1997-11-03 04:00:00,4
1.01,-0.25763411791807944,-97.2574723306272,26.017682531824246,1997-11-03 04:00:00,5
1.0048769144529979,-0.19987533318894513,0.0,0.0,1997-11-03 04:00:00,6
0.9981327211850878,-0.23288289186031727,-23.54002515008811,-10.9,1997-11-03 04:00:00,7
1.01,-0.21505432861955046,-30.973717302747513,26.442018123944276,1997-11-03 04:00:00,8
1.0361827518082534,-0.2542656438784456,0.0,0.0,1997-11-03 04:00:00,9
1.0177864112594752,-0.28329350909086826,-5.988252011864518,-2.0,1997-11-03 04:00:00,10
1.082,-0.2542656438784456,0.0,23.833780068975976,1997-11-03 04:00:00,11
1.0473126435014677,-0.27389729369783716,-11.56352112635907,-7.5,1997-11-03 04:00:00,12
1.071,-0.2738972936978371,0.0,18.120827721377033,1997-11-03 04:00:00,13
1.0295215232379562,-0.29010545367861695,-6.4012349092344865,-1.6,1997-11-03 04:00:00,14
1.0224930364124558,-0.29059695388704626,-8.466149396084319,-2.5,1997-11-03 04:00:00,15
1.0269353052975962,-0.2821915912536662,-3.61360035198721,-1.8,1997-11-03 04:00:00,16
1.0154199877661407,-0.2872703813900763,-9.292115190824253,-5.8,1997-11-03 04:00:00,17
1.0081918310196616,-0.30110984492976556,-3.303863178959735,-0.9,1997-11-03 04:00:00,18
1.0029901741115632,-0.3037794316008557,-9.808343812536712,-3.4,1997-11-03 04:00:00,19
1.0058806096710236,-0.29971378694926804,-2.2714059355348177,-0.7,1997-11-03 04:00:00,20
1.0049481706355454,-0.2915369235748263,-18.06800175993605,-11.2,1997-11-03 04:00:00,21
1.005529750666552,-0.29117016672953955,0.0,0.0,1997-11-03 04:00:00,22
1.006491933884499,-0.29615699073367024,-3.303863178959735,-1.6,1997-11-03 04:00:00,23
0.993840915856035,-0.2970841488124374,-8.982378017796778,-6.7,1997-11-03 04:00:00,24
0.996831928590412,-0.2918056533772086,0.0,0.0,1997-11-03 04:00:00,25
0.97847183460837,-0.29988520389916584,-3.61360035198721,-2.3,1997-11-03 04:00:00,26
1.0075927536240337,-0.28347714828477943,0.0,0.0,1997-11-03 04:00:00,27
1.0001434532204156,-0.21106488585672895,0.0,0.0,1997-11-03 04:00:00,28
0.986915166767052,-0.3064632896256524,-2.477897384219801,-0.9,1997-11-03 04:00:00,29
0.9749266258999865,-0.32296202118120393,-10.94404678030412,-1.9,1997-11-03 04:00:00,30
1.0,0.011368301941003222,0.1227684770339245,-119.88756258442811,1997-11-03 04:00:00,31
1.06,0.0,273.5006699999219,116.90043860025294,1997-11-03 04:05:00,1
1.04313,-0.0979425220813339,17.569866147545987,55.41743341312445,1997-11-03 04:05:00,2
1.014930797262577,-0.1358542646979244,-2.4807521311469873,-1.2,1997-11-03 04:05:00,3
1.0056768551907145,-0.16790697492907647,-7.85571508196546,-1.6,1997-11-03 04:05:00,4
1.01,-0.2579836588302303,-97.36952114751927,26.07798650242438,1997-11-03 04:05:00,5
1.004858914585807,-0.2001525767036363,0.0,0.0,1997-11-03 04:05:00,6
0.9981172622460273,-0.23320296372358118,-23.56714524589638,-10.9,1997-11-03 04:05:00,7
1.01,-0.21535294405964234,-31.009401639337344,26.50595275822597,1997-11-03 04:05:00,8
1.036165237037973,-0.25460926777752685,0.0,0.0,1997-11-03 04:05:00,9
1.0177630930484083,-0.2836726801688681,-5.995150983605219,-2.0,1997-11-03 04:05:00,10
1.082,-0.2546092677775269,0.0,23.842891117746856,1997-11-03 04:05:00,11
1.0472965318907022,-0.27425619745298024,-11.57684327868594,-7.5,1997-11-03 04:05:00,12
1.071,-0.27425619745298024,0.0,18.13315310361281,1997-11-03 04:05:00,13
1.0294942673223861,-0.2904870283769263,-6.408609672129718,-1.6,1997-11-03 04:05:00,14
1.0224623006131597,-0.2909824463667228,-8.475903114752207,-2.5,1997-11-03 04:05:00,15
1.0269113470725302,-0.282567161071326,-3.617763524589357,-1.8,1997-11-03 04:05:00,16
1.015394229764607,-0.2876546916092082,-9.302820491801203,-5.8,1997-11-03 04:05:00,17
1.0081542860940595,-0.30151176092966314,-3.3076695081959837,-0.9,1997-11-03 04:05:00,18
1.0029512197024872,-0.30418616321965736,-9.819643852456826,-3.4,1997-11-03 04:05:00,19
