BUS_ID,BUS_ID,BUS_TYPE,Pd,Qd,Pg,Qg,P,Q,V_PU,V_KV,BASE_KV,ANGLE_DEG,ANGLE_RAD,MISMATCH,time_s
10,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.898532509803772,206.6624755859375,230.0,10.237431526184082,0.17867682874202728,1.1920928955078125e-05,5400.0
11,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.904363751411438,208.003662109375,230.0,9.47707748413086,0.16540615260601044,0.0,5400.0
12,13,2,130.81407165527344,27.000001907348633,200.0,0.0,69.18592834472656,-27.000001907348633,0.8999005556106567,206.9771270751953,230.0,12.667989730834961,0.22109805047512054,2.9802322387695312e-06,5400.0
13,14,2,92.66288757324219,20.0,0.0,0.0,-92.66288757324219,-20.0,0.8917216062545776,205.09597778320312,230.0,15.671845436096191,0.273525208234787,2.9802322387695312e-06,5400.0
14,15,2,158.97840881347656,32.0,274.0,0.0,115.02159118652344,-32.0,0.9199471473693848,211.5878448486328,230.0,29.038856506347656,0.5068234801292419,5.9604644775390625e-06,5400.0
15,16,2,100.69813537597656,20.0,245.0,0.0,144.30186462402344,-20.0,0.9077923893928528,208.79225158691406,230.0,23.19518280029297,0.4048321545124054,3.3320009151793784e-06,5400.0
16,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9292377829551697,213.7246856689453,230.0,27.882532119750977,0.4866418242454529,0.0,5400.0
17,18,2,162.8944549560547,34.0,144.0,0.0,-18.894454956054688,-34.0,0.9321811199188232,214.4016571044922,230.0,29.634380340576172,0.5172173380851746,2.421438694000244e-06,5400.0
18,19,1,90.67945861816406,18.0,0.0,0.0,-90.67945861816406,-18.0,0.9028139710426331,207.647216796875,230.0,20.17098045349121,0.35204991698265076,1.4901161193847656e-06,5400.0
19,20,1,65.49372100830078,13.0,0.0,0.0,-65.49372100830078,-13.0,0.9043064117431641,207.990478515625,230.0,18.80222511291504,0.3281606137752533,5.9604644775390625e-06,5400.0
20,21,2,0.0,0.0,294.0,0.0,294.0,0.0,0.9399999976158142,216.1999969482422,230.0,31.325796127319336,0.5467380881309509,2.9802322387695312e-06,5400.0
21,22,2,0.0,0.0,150.0,125.49483489990234,150.0,125.49483489990234,1.0,230.0,230.0,33.34270477294922,0.5819397568702698,5.9604644775390625e-06,5400.0
22,23,2,0.0,0.0,200.0,0.0,200.0,0.0,0.9065915942192078,208.5160675048828,230.0,18.550899505615234,0.32377415895462036,6.143906375655206e-06,5400.0
23,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8969213962554932,206.29193115234375,230.0,21.461395263671875,0.37457188963890076,3.725290298461914e-07,5400.0
24,25,2,0.0,0.0,0.12516683340072632,88.80931091308594,0.12516683340072632,88.80931091308594,1.0,138.0,138.0,-3.0782394409179688,-0.05372539535164833,0.0,5400.0
0,1,3,0.0,0.0,33.197776794433594,61.91829299926758,33.197776794433594,61.91829299926758,1.0,138.0,138.0,0.0,0.0,5.9604644775390625e-06,5700.0
1,2,2,97.67405700683594,20.0,67.0,0.0,-30.674057006835938,-20.0,0.998557984828949,137.80101013183594,138.0,-0.010111830197274685,-0.0001764846674632281,0.0,5700.0
2,3,1,90.41726684570312,19.0,0.0,0.0,-90.41726684570312,-19.0,0.9088002443313599,125.4144287109375,138.0,9.037617683410645,0.15773612260818481,1.1920928955078125e-05,5700.0
3,4,1,74.15796661376953,15.000000953674316,0.0,0.0,-74.15796661376953,-15.000000953674316,0.9254103899002075,127.70663452148438,138.0,-0.8403922319412231,-0.01466760691255331,4.214684850012418e-06,5700.0
4,5,1,71.513916015625,14.0,0.0,0.0,-71.513916015625,-14.0,0.9590613842010498,132.3504638671875,138.0,-0.640265703201294,-0.011174740269780159,1.4901161193847656e-06,5700.0
5,6,1,68.51231384277344,14.0,0.0,0.0,-68.51231384277344,-14.0,0.9649398922920227,133.16171264648438,138.0,-0.2720378339290619,-0.004747954197227955,3.3320009151793784e-06,5700.0
6,7,2,62.56271743774414,13.0,64.0,0.0,1.4372825622558594,-13.0,1.0,138.0,138.0,-3.0395212173461914,-0.053049635142087936,5.960475846222835e-06,5700.0
7,8,1,85.3392562866211,18.0,0.0,0.0,-85.3392562866211,-18.0,0.9529743194580078,219.18408203125,230.0,-2.3517873287200928,-0.041046418249607086,9.313225746154785e-07,5700.0
8,9,1,176.1434783935547,36.0,0.0,0.0,-176.1434783935547,-36.0,0.9024727940559387,124.54124450683594,138.0,3.5944066047668457,0.0627342090010643,6.664001830358757e-06,5700.0
9,10,1,100.20540618896484,23.0,0.0,0.0,-100.20540618896484,-23.0,0.9450480937957764,130.41664123535156,138.0,2.4954328536987305,0.04355350509285927,9.541398867440876e-06,5700.0
10,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8982826471328735,206.60501098632812,230.0,10.267210960388184,0.1791965812444687,1.2287812751310412e-05,5700.0
11,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9041211605072021,207.94786071777344,230.0,9.504812240600586,0.16589021682739258,2.9802322387695312e-06,5700.0
12,13,2,130.8572540283203,27.000001907348633,200.0,0.0,69.14274597167969,-27.000001907348633,0.89964359998703,206.91802978515625,230.0,12.699108123779297,0.2216411679983139,0.0,5700.0
13,14,2,92.80142974853516,20.0,0.0,0.0,-92.80142974853516,-20.0,0.8914559483528137,205.0348663330078,230.0,15.710992813110352,0.2742084562778473,1.1920928955078125e-05,5700.0
14,15,2,158.97181701660156,32.0,274.0,0.0,115.02818298339844,-32.0,0.9197671413421631,211.5464324951172,230.0,29.097606658935547,0.507848858833313,2.4027400286286138e-05,5700.0
15,16,2,100.4586181640625,20.0,245.0,0.0,144.5413818359375,-20.0,0.9075628519058228,208.7394561767578,230.0,23.24809455871582,0.4057556390762329,6.06433331995504e-06,5700.0
16,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9290683269500732,213.6857147216797,230.0,27.94261932373047,0.4876905381679535,2.4575625502620824e-05,5700.0
17,18,2,162.3927764892578,34.0,144.0,0.0,-18.392776489257812,-34.0,0.9320287108421326,214.36660766601562,230.0,29.697874069213867,0.5183255076408386,1.4901161193847656e-06,5700.0
18,19,1,90.4875259399414,18.0,0.0,0.0,-90.4875259399414,-18.0,0.902566134929657,207.5902099609375,230.0,20.21891212463379,0.35288646817207336,1.1944189282075968e-05,5700.0
19,20,1,65.70439147949219,13.0,0.0,0.0,-65.70439147949219,-13.0,0.9040452241897583,207.93040466308594,230.0,18.843786239624023,0.3288860023021698,6.143906375655206e-06,5700.0
20,21,2,0.0,0.0,294.0,0.0,294.0,0.0,0.9398559927940369,216.16688537597656,230.0,31.388059616088867,0.5478248000144958,0.0,5700.0
21,22,2,0.0,0.0,150.0,125.86767578125,150.0,125.86767578125,1.0,230.0,230.0,33.40357208251953,0.5830020904541016,0.0,5700.0
22,23,2,0.0,0.0,200.0,0.0,200.0,0.0,0.9063287377357483,208.4556121826172,230.0,18.590864181518555,0.32447168231010437,5.9604644775390625e-06,5700.0
23,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8967086672782898,206.24298095703125,230.0,21.511377334594727,0.375444233417511,3.725290298461914e-07,5700.0
24,25,2,0.0,0.0,0.11878406256437302,88.85934448242188,0.11878406256437302,88.85934448242188,1.0,138.0,138.0,-3.0395212173461914,-0.053049635142087936,0.0,5700.0
0,1,3,0.0,0.0,33.65656280517578,61.6600456237793,33.65656280517578,61.6600456237793,1.0,138.0,138.0,0.0,0.0,8.940696716308594e-06,6000.0
1,2,2,97.77168273925781,20.0,67.0,0.0,-30.771682739257812,-20.0,0.998557448387146,137.80093383789062,138.0,-0.010338195599615574,-0.00018043548334389925,5.9604644775390625e-06,6000.0
2,3,1,90.43700408935547,19.0,0.0,0.0,-90.43700408935547,-19.0,0.9089574813842773,125.4361343383789,138.0,9.028605461120605,0.15757884085178375,0.0,6000.0
3,4,1,74.51893615722656,15.000000953674316,0.0,0.0,-74.51893615722656,-15.000000953674316,0.9254180788993835,127.70769500732422,138.0,-0.85251384973526,-0.014879168011248112,1.4901161193847656e-06,6000.0
4,5,1,71.70660400390625,14.0,0.0,0.0,-71.70660400390625,-14.0,0.9590792655944824,132.35293579101562,138.0,-0.6494801640510559,-0.011335562914609909,2.9802322387695312e-06,6000.0
5,6,1,68.39324188232422,14.0,0.0,0.0,-68.39324188232422,-14.0,0.9650470018386841,133.17648315429688,138.0,-0.2768881916999817,-0.004832609090954065,1.043081283569336e-05,6000.0
6,7,2,62.40676498413086,13.0,64.0,0.0,1.5932350158691406,-13.0,1.0,138.0,138.0,-3.0565366744995117,-0.05334661155939102,8.149072527885437e-08,6000.0
7,8,1,85.84443664550781,18.0,0.0,0.0,-85.84443664550781,-18.0,0.9529622197151184,219.18130493164062,230.0,-2.373990535736084,-0.04143393784761429,6.23099367658142e-06,6000.0
8,9,1,175.51687622070312,36.0,0.0,0.0,-175.51687622070312,-36.0,0.9026156067848206,124.56095886230469,138.0,3.5971813201904297,0.0627826377749443,4.214684850012418e-06,6000.0
9,10,1,100.55060577392578,23.0,0.0,0.0,-100.55060577392578,-23.0,0.9451330900192261,130.42837524414062,138.0,2.486483335494995,0.04339730739593506,6.143906375655206e-06,6000.0
10,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.898455798625946,206.64483642578125,230.0,10.26590633392334,0.1791738122701645,0.0,6000.0
11,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9042773246765137,207.98377990722656,230.0,9.504400253295898,0.16588301956653595,2.9802322387695312e-06,6000.0
12,13,2,130.4866485595703,27.000001907348633,200.0,0.0,69.51335144042969,-27.000001907348633,0.8998304009437561,206.96099853515625,230.0,12.702275276184082,0.22169645130634308,1.1920928955078125e-05,6000.0
13,14,2,92.38188934326172,20.0,0.0,0.0,-92.38188934326172,-20.0,0.8916842341423035,205.08737182617188,230.0,15.70633602142334,0.27412718534469604,2.9802322387695312e-06,6000.0
14,15,2,158.72132873535156,32.0,274.0,0.0,115.27867126464844,-32.0,0.9199451208114624,211.58738708496094,230.0,29.0673828125,0.5073213577270508,4.470348358154297e-06,6000.0
15,16,2,100.69696044921875,20.0,245.0,0.0,144.30303955078125,-20.0,0.907780110836029,208.7894287109375,230.0,23.227224349975586,0.4053913950920105,1.8020549759967253e-05,6000.0
16,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.929229199886322,213.72271728515625,230.0,27.907800674438477,0.487082839012146,2.384185791015625e-05,6000.0
17,18,2,163.55352783203125,34.0,144.0,0.0,-19.55352783203125,-34.0,0.9321665167808533,214.39830017089844,230.0,29.65609359741211,0.5175963044166565,1.1944189282075968e-05,6000.0
18,19,1,90.40606689453125,18.0,0.0,0.0,-90.40606689453125,-18.0,0.9027966856956482,207.6432342529297,230.0,20.20802116394043,0.35269638895988464,1.2013700143143069e-05,6000.0
19,20,1,65.31172943115234,13.0,0.0,0.0,-65.31172943115234,-13.0,0.9042738676071167,207.9829864501953,230.0,18.83978843688965,0.3288162350654602,0.0,6000.0
20,21,2,0.0,0.0,294.0,0.0,294.0,0.0,0.9399911761283875,216.19796752929688,230.0,31.349937438964844,0.5471594333648682,0.0,6000.0
21,22,2,0.0,0.0,150.0,125.51522064208984,150.0,125.51522064208984,1.0,230.0,230.0,33.367252349853516,0.5823681950569153,0.0,6000.0
22,23,2,0.0,0.0,200.0,0.0,200.0,0.0,0.9065479636192322,208.50604248046875,230.0,18.5873966217041,0.32441115379333496,2.9802322387695312e-06,6000.0
23,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8969106674194336,206.28945922851562,230.0,21.489233016967773,0.37505775690078735,3.725290298461914e-07,6000.0
24,25,2,0.0,0.0,0.0996648445725441,88.8412857055664,0.0996648445725441,88.8412857055664,1.0,138.0,138.0,-3.0565366744995117,-0.05334661155939102,0.0,6000.0
0,1,3,0.0,0.0,34.548248291015625,60.9781608581543,34.548248291015625,60.9781608581543,1.0,138.0,138.0,0.0,0.0,8.429369700024836e-06,6300.0
1,2,2,97.73709869384766,20.0,67.0,0.0,-30.737098693847656,-20.0,0.9985584616661072,137.8010711669922,138.0,-0.010727128013968468,-0.0001872236462077126,5.9604644775390625e-06,6300.0
2,3,1,90.49745178222656,19.0,0.0,0.0,-90.49745178222656,-19.0,0.9091567397117615,125.46363067626953,138.0,8.987327575683594,0.1568583995103836,1.1920928955078125e-05,6300.0
3,4,1,74.52519226074219,15.000000953674316,0.0,0.0,-74.52519226074219,-15.000000953674316,0.9255433082580566,127.72498321533203,138.0,-0.8715254664421082,-0.015210983343422413,2.9802322387695312e-06,6300.0
4,5,1,71.66015625,14.0,0.0,0.0,-71.66015625,-14.0,0.959174633026123,132.36610412597656,138.0,-0.6655749082565308,-0.011616469360888004,2.9802322387695312e-06,6300.0
5,6,1,68.36810302734375,14.0,0.0,0.0,-68.36810302734375,-14.0,0.9652326703071594,133.2021026611328,138.0,-0.30658429861068726,-0.005350903607904911,1.1944189282075968e-05,6300.0
6,7,2,62.47432327270508,13.0,64.0,0.0,1.5256767272949219,-13.0,1.0,138.0,138.0,-3.0624349117279053,-0.05344955250620842,6.984919309616089e-08,6300.0
7,8,1,85.351806640625,18.0,0.0,0.0,-85.351806640625,-18.0,0.9531107544898987,219.21546936035156,230.0,-2.3812530040740967,-0.041560690850019455,6.02577210884192e-06,6300.0
8,9,1,175.3249969482422,36.0,0.0,0.0,-175.3249969482422,-36.0,0.9028273820877075,124.59017944335938,138.0,3.559546709060669,0.062125787138938904,4.214684850012418e-06,6300.0
9,10,1,100.74439239501953,23.0,0.0,0.0,-100.74439239501953,-23.0,0.9452975988388062,130.45106506347656,138.0,2.449125051498413,0.042745281010866165,8.024520866456442e-06,6300.0
10,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8986976146697998,206.70045471191406,230.0,10.205985069274902,0.17812798917293549,1.3328003660717513e-05,6300.0
11,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9045248627662659,208.04071044921875,230.0,9.445591926574707,0.16485662758350372,2.9802322387695312e-06,6300.0
12,13,2,131.54739379882812,27.000001907348633,200.0,0.0,68.45260620117188,-27.000001907348633,0.9000517129898071,207.0118865966797,230.0,12.62537670135498,0.22035431861877441,5.9604644775390625e-06,6300.0
13,14,2,92.52014923095703,20.0,0.0,0.0,-92.52014923095703,-20.0,0.8918999433517456,205.13699340820312,230.0,15.638042449951172,0.27293524146080017,0.0,6300.0
14,15,2,158.9413604736328,32.0,274.0,0.0,115.05863952636719,-32.0,0.9201061129570007,211.62440490722656,230.0,28.99539566040039,0.5060649514198303,2.425733327982016e-05,6300.0
15,16,2,100.77423858642578,20.0,245.0,0.0,144.22576141357422,-20.0,0.9079562425613403,208.82994079589844,230.0,23.154312133789062,0.4041188359260559,5.972094641037984e-06,6300.0
16,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9293643236160278,213.7537841796875,230.0,27.83555030822754,0.48582184314727783,0.0,6300.0
17,18,2,163.43658447265625,34.0,144.0,0.0,-19.43658447265625,-34.0,0.9322983026504517,214.42861938476562,230.0,29.584365844726562,0.516344428062439,1.1922384146600962e-05,6300.0
18,19,1,90.48428344726562,18.0,0.0,0.0,-90.48428344726562,-18.0,0.9029871225357056,207.68704223632812,230.0,20.134323120117188,0.3514101207256317,7.450580596923828e-07,6300.0
19,20,1,65.39629364013672,13.0,0.0,0.0,-65.39629364013672,-13.0,0.9044778347015381,208.0299072265625,230.0,18.76604461669922,0.3275291621685028,1.4901161193847656e-06,6300.0
20,21,2,0.0,0.0,294.0,0.0,294.0,0.0,0.9401171803474426,216.22695922851562,230.0,31.277677536010742,0.5458982586860657,2.9802322387695312e-06,6300.0
21,22,2,0.0,0.0,150.0,125.20252227783203,150.0,125.20252227783203,1.0,230.0,230.0,33.295467376708984,0.5811153054237366,0.0,6300.0
22,23,2,0.0,0.0,200.0,0.0,200.0,0.0,0.9067598581314087,208.5547637939453,230.0,18.514060974121094,0.3231312036514282,2.9802322387695312e-06,6300.0
23,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8971337080001831,206.34075927734375,230.0,21.428503036499023,0.3739978075027466,0.0,6300.0
24,25,2,0.0,0.0,0.13900317251682281,88.60493469238281,0.13900317251682281,88.60493469238281,1.0,138.0,138.0,-3.0624349117279053,-0.05344955250620842,0.0,6300.0
0,1,3,0.0,0.0,34.79084014892578,61.74039077758789,34.79084014892578,61.74039077758789,1.0,138.0,138.0,0.0,0.0,1.1920928955078125e-05,6600.0
1,2,2,97.7286148071289,20.0,67.0,0.0,-30.728614807128906,-20.0,0.9985524415969849,137.80023193359375,138.0,-0.01076850388199091,-0.0001879457850009203,5.9604644775390625e-06,6600.0
2,3,1,90.7379379272461,19.0,0.0,0.0,-90.7379379272461,-19.0,0.9086992740631104,125.40050506591797,138.0,8.996581077575684,0.15701991319656372,5.9604644775390625e-06,6600.0
3,4,1,74.51590728759766,15.000000953674316,0.0,0.0,-74.51590728759766,-15.000000953674316,0.9252751469612122,127.68797302246094,138.0,-0.8781580924987793,-0.015326744876801968,1.4901161193847656e-06,6600.0
4,5,1,71.38450622558594,14.0,0.0,0.0,-71.38450622558594,-14.0,0.9590131044387817,132.34381103515625,138.0,-0.6613261699676514,-0.011542314663529396,2.9802322387695312e-06,6600.0
5,6,1,68.63255310058594,14.0,0.0,0.0,-68.63255310058594,-14.0,0.9648305177688599,133.1466064453125,138.0,-0.3172178268432617,-0.005536493379622698,6.664001830358757e-06,6600.0
6,7,2,62.56657791137695,13.0,64.0,0.0,1.4334220886230469,-13.0,1.0,138.0,138.0,-3.1105148792266846,-0.05428870767354965,1.1641532182693481e-08,6600.0
7,8,1,85.75322723388672,18.0,0.0,0.0,-85.75322723388672,-18.0,0.9528588056564331,219.15753173828125,230.0,-2.422943115234375,-0.04228832200169563,2.0954757928848267e-06,6600.0
8,9,1,175.99705505371094,36.0,0.0,0.0,-175.99705505371094,-36.0,0.9023451209068298,124.52362823486328,138.0,3.549750328063965,0.061954811215400696,4.214684850012418e-06,6600.0
9,10,1,100.98385620117188,23.0,0.0,0.0,-100.98385620117188,-23.0,0.9448971748352051,130.39581298828125,138.0,2.4445884227752686,0.042666103690862656,8.429369700024836e-06,6600.0
10,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8981499671936035,206.57449340820312,230.0,10.222651481628418,0.1784188598394394,1.1920928955078125e-05,6600.0
11,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9039800763130188,207.91542053222656,230.0,9.460107803344727,0.16510997712612152,2.384185791015625e-05,6600.0
12,13,2,131.04920959472656,27.000001907348633,200.0,0.0,68.95079040527344,-27.000001907348633,0.8995042443275452,206.885986328125,230.0,12.653979301452637,0.2208535224199295,0.0,6600.0
13,14,2,92.69245910644531,20.0,0.0,0.0,-92.69245910644531,-20.0,0.8913498520851135,205.01046752929688,230.0,15.670064926147461,0.2734941244125366,1.1920928955078125e-05,6600.0
14,15,2,158.41285705566406,32.0,274.0,0.0,115.58714294433594,-32.0,0.9197143912315369,211.5343017578125,230.0,29.06375503540039,0.5072580575942993,1.4901161193847656e-06,6600.0
15,16,2,100.57760620117188,20.0,245.0,0.0,144.42239379882812,-20.0,0.9074825644493103,208.72097778320312,230.0,23.207721710205078,0.40505102276802063,6.0068500715715345e-06,6600.0
16,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9290053844451904,213.67123413085938,230.0,27.899120330810547,0.48693135380744934,0.0,6600.0
17,18,2,163.07452392578125,34.0,144.0,0.0,-19.07452392578125,-34.0,0.9319638013839722,214.35166931152344,230.0,29.652433395385742,0.5175324082374573,1.862645149230957e-07,6600.0
18,19,1,90.36602020263672,18.0,0.0,0.0,-90.36602020263672,-18.0,0.9024790525436401,207.5701904296875,230.0,20.182079315185547,0.3522436022758484,1.1920928955078125e-05,6600.0
19,20,1,65.38318634033203,13.0,0.0,0.0,-65.38318634033203,-13.0,0.9039466381072998,207.90773010253906,230.0,18.808515548706055,0.32827040553092957,6.143906375655206e-06,6600.0
20,21,2,0.0,0.0,294.0,0.0,294.0,0.0,0.9398027658462524,216.15464782714844,230.0,31.346675872802734,0.5471025109291077,8.940696716308594e-06,6600.0
21,22,2,0.0,0.0,150.0,126.00665283203125,150.0,126.00665283203125,1.0,230.0,230.0,33.36115646362305,0.5822618007659912,0.0,6600.0
22,23,2,0.0,0.0,200.0,0.0,200.0,0.0,0.9062191843986511,208.430419921875,230.0,18.554107666015625,0.32383015751838684,0.0,6600.0
23,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8966271877288818,206.22425842285156,230.0,21.475156784057617,0.3748120665550232,0.0,6600.0
24,25,2,0.0,0.0,0.17566829919815063,89.03453063964844,0.17566829919815063,89.03453063964844,1.0,138.0,138.0,-3.1105148792266846,-0.05428870767354965,1.1641532182693481e-08,6600.0
0,1,3,0.0,0.0,36.62334442138672,59.99627685546875,36.62334442138672,59.99627685546875,1.0,138.0,138.0,0.0,0.0,4.470348358154297e-06,6900.0
1,2,2,97.31189727783203,20.0,67.0,0.0,-30.31189727783203,-20.0,0.9985576272010803,137.8009490966797,138.0,-0.011462794616818428,-0.0002000634412979707,5.9604644775390625e-06,6900.0
2,3,1,90.7383804321289,19.0,0.0,0.0,-90.7383804321289,-19.0,0.9093064069747925,125.48428344726562,138.0,8.889274597167969,0.15514706075191498,5.9604644775390625e-06,6900.0
3,4,1,74.52922821044922,15.000000953674316,0.0,0.0,-74.52922821044922,-15.000000953674316,0.9256104230880737,127.73423767089844,138.0,-0.9269517660140991,-0.016178354620933533,2.9802322387695312e-06,6900.0
4,5,1,71.52222442626953,14.0,0.0,0.0,-71.52222442626953,-14.0,0.9592437744140625,132.37564086914062,138.0,-0.7006919980049133,-0.012229378335177898,2.9802322387695312e-06,6900.0
5,6,1,68.7832260131836,14.0,0.0,0.0,-68.7832260131836,-14.0,0.9652901887893677,133.2100372314453,138.0,-0.3817993700504303,-0.0066636535339057446,1.4901161193847656e-06,6900.0
6,7,2,62.68157196044922,13.0,64.0,0.0,1.3184280395507812,-13.0,1.0,138.0,138.0,-3.183328866958618,-0.05555954948067665,4.6566128730773926e-08,6900.0
7,8,1,85.48155212402344,18.0,0.0,0.0,-85.48155212402344,-18.0,0.9531199932098389,219.2176055908203,230.0,-2.4939701557159424,-0.04352797567844391,1.7229467630386353e-06,6900.0
8,9,1,176.19351196289062,36.0,0.0,0.0,-176.19351196289062,-36.0,0.9029110074043274,124.60172271728516,138.0,3.4525129795074463,0.060257699340581894,4.214684850012418e-06,6900.0
9,10,1,100.73208618164062,23.0,0.0,0.0,-100.73208618164062,-23.0,0.9453688859939575,130.46090698242188,138.0,2.367072582244873,0.04131319746375084,1.2644054550037254e-05,6900.0
10,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8988595604896545,206.73770141601562,230.0,10.100027084350586,0.17627866566181183,0.0,6900.0
11,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9046788215637207,208.07614135742188,230.0,9.3428316116333,0.16306310892105103,1.1920928955078125e-05,6900.0
12,13,2,131.3402557373047,27.000001907348633,200.0,0.0,68.65974426269531,-27.000001907348633,0.9002255201339722,207.05186462402344,230.0,12.520017623901367,0.21851545572280884,5.9604644775390625e-06,6900.0
13,14,2,92.6494140625,20.0,0.0,0.0,-92.6494140625,-20.0,0.8920742273330688,205.1770782470703,230.0,15.518299102783203,0.27084532380104065,1.1920928955078125e-05,6900.0
14,15,2,159.4766845703125,32.0,274.0,0.0,114.5233154296875,-32.0,0.9202477931976318,211.65699768066406,230.0,28.85879898071289,0.5036808848381042,2.384185791015625e-05,6900.0
15,16,2,100.95549011230469,20.0,245.0,0.0,144.0445098876953,-20.0,0.9081080555915833,208.86485290527344,230.0,23.024555206298828,0.40185415744781494,2.3914506527944468e-05,6900.0
16,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9294850826263428,213.7815704345703,230.0,27.703649520874023,0.4835197329521179,0.0,6900.0
17,18,2,163.3332977294922,34.0,144.0,0.0,-19.333297729492188,-34.0,0.9324162602424622,214.4557342529297,230.0,29.451662063598633,0.5140283107757568,1.4901161193847656e-06,6900.0
18,19,1,90.82930755615234,18.0,0.0,0.0,-90.82930755615234,-18.0,0.9031456708908081,207.7235107421875,230.0,20.005659103393555,0.34916451573371887,7.450580596923828e-07,6900.0
19,20,1,65.4567642211914,13.0,0.0,0.0,-65.4567642211914,-13.0,0.9046477675437927,208.06898498535156,230.0,18.642728805541992,0.3253768980503082,0.0,6900.0
20,21,2,0.0,0.0,294.0,0.0,294.0,0.0,0.9402289390563965,216.25265502929688,230.0,31.143362045288086,0.5435540080070496,2.9802322387695312e-06,6900.0
21,22,2,0.0,0.0,150.0,124.9228744506836,150.0,124.9228744506836,1.0,230.0,230.0,33.162513732910156,0.5787948369979858,0.0,6900.0
22,23,2,0.0,0.0,200.0,0.0,200.0,0.0,0.9069349765777588,208.5950469970703,230.0,18.39393424987793,0.32103461027145386,4.214684850012418e-06,6900.0
23,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8973396420478821,206.38812255859375,230.0,21.30630111694336,0.3718649744987488,3.725290298461914e-07,6900.0
24,25,2,0.0,0.0,0.13470906019210815,88.64838409423828,0.13470906019210815,88.64838409423828,1.0,138.0,138.0,-3.183328866958618,-0.05555954948067665,0.0,6900.0
0,1,3,0.0,0.0,35.903228759765625,60.86677169799805,35.903228759765625,60.86677169799805,1.0,138.0,138.0,0.0,0.0,9.0640223788796e-06,7200.0
1,2,2,98.01736450195312,20.0,67.0,0.0,-31.017364501953125,-20.0,0.998553454875946,137.80038452148438,138.0,-0.011274476535618305,-0.00019677667296491563,5.9604644775390625e-06,7200.0
2,3,1,90.79399108886719,19.0,0.0,0.0,-90.79399108886719,-19.0,0.9090660810470581,125.45111846923828,138.0,8.946737289428711,0.1561499685049057,0.0,7200.0
3,4,1,74.47975158691406,15.000000953674316,0.0,0.0,-74.47975158691406,-15.000000953674316,0.9254893064498901,127.71752166748047,138.0,-0.8912593722343445,-0.01555540505796671,1.4901161193847656e-06,7200.0
4,5,1,71.71458435058594,14.0,0.0,0.0,-71.71458435058594,-14.0,0.9591148495674133,132.35784912109375,138.0,-0.6812437176704407,-0.011889941990375519,1.4901161193847656e-06,7200.0
5,6,1,68.56582641601562,14.0,0.0,0.0,-68.56582641601562,-14.0,0.9651181697845459,133.18630981445312,138.0,-0.3351048231124878,-0.0058486806228756905,1.4901161193847656e-06,7200.0
6,7,2,62.569122314453125,13.0,64.0,0.0,1.430877685546875,-13.0,1.0,138.0,138.0,-3.135497570037842,-0.054724738001823425,0.0,7200.0
7,8,1,85.75432586669922,18.0,0.0,0.0,-85.75432586669922,-18.0,0.952999472618103,219.18988037109375,230.0,-2.447970390319824,-0.042725127190351486,6.06433331995504e-06,7200.0
8,9,1,175.8988037109375,36.0,0.0,0.0,-175.8988037109375,-36.0,0.902704119682312,124.57316589355469,138.0,3.519366979598999,0.06142451986670494,2.9802322387695312e-06,7200.0
9,10,1,100.86546325683594,23.0,0.0,0.0,-100.86546325683594,-23.0,0.9451820850372314,130.43511962890625,138.0,2.4198360443115234,0.04223409295082092,9.541398867440876e-06,7200.0
10,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.8985823392868042,206.67393493652344,230.0,10.183052062988281,0.17772772908210754,0.0,7200.0
11,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.9043999314308167,208.01199340820312,230.0,9.422319412231445,0.16445043683052063,2.9802322387695312e-06,7200.0
12,13,2,130.82260131835938,27.000001907348633,200.0,0.0,69.17739868164062,-27.000001907348633,0.8999536633491516,206.9893341064453,230.0,12.612956047058105,0.22013753652572632,1.4901161193847656e-06,7200.0
